case,mode,k,nz,dt,theta_in,qv_in,qc_in,qr_in,qi_in,qs_in,qg_in,ni_in,ns_in,nr_in,ng_in,rho_in,pii_in,pressure_in,dz_in,qrcuten_in,qscuten_in,qicuten_in,theta_out,qv_out,qc_out,qr_out,qi_out,qs_out,qg_out,ni_out,ns_out,nr_out,ng_out,refl_10cm_out
1,1,15,32, 4.5000000000000000E+001, 3.4841793823242188E+002, 1.4983683824539185E-002, 5.5181916104629636E-004, 1.3733729429077357E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5541317500000000E+006, 0.0000000000000000E+000, 5.8728373050689697E-001, 8.0822473764419556E-001, 4.7463804687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4854760742187500E+002, 1.4940694905817509E-002, 5.7491339975968003E-004, 1.5100991004146636E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4948812500000000E+006, 0.0000000000000000E+000,-4.1479368209838867E+000
1,1,16,32, 4.5000000000000000E+001, 3.5192492675781250E+002, 1.4504122547805309E-002, 3.7809615605510771E-004, 9.5115618023555726E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6736420000000000E+006, 0.0000000000000000E+000, 5.6103247404098511E-001, 7.9676079750061035E-001, 4.5148972656250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5205435180664062E+002, 1.4461877755820751E-002, 4.1184006840921938E-004, 9.9879245681222528E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6260882500000000E+006, 0.0000000000000000E+000,-8.1530284881591797E+000
1,1,17,32, 4.5000000000000000E+001, 3.5546078491210938E+002, 1.4028909616172314E-002, 2.4385777942370623E-004, 6.3239538576453924E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7986945000000000E+006, 0.0000000000000000E+000, 5.3596419095993042E-001, 7.8545939922332764E-001, 4.2947027343750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5558996582031250E+002, 1.3987410813570023E-002, 2.8211355675011873E-004, 6.4473511883988976E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4800760000000000E+006, 0.0000000000000000E+000,-1.1893954277038574E+001
1,1,18,32, 4.5000000000000000E+001, 3.5902545166015625E+002, 1.3558438047766685E-002, 1.4804708189330995E-004, 4.0364466258324683E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9295407500000000E+006, 0.0000000000000000E+000, 5.1202565431594849E-001, 7.7431833744049072E-001, 4.0852476562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5915432739257812E+002, 1.3517687097191811E-002, 1.8769076268654317E-004, 4.0158589399652556E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5873183750000000E+006, 0.0000000000000000E+000,-1.4253478050231934E+001
1,1,19,32, 4.5000000000000000E+001, 3.6261914062500000E+002, 1.3093182817101479E-002, 8.4604238509200513E-005, 2.4733390091569163E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0664475000000000E+006, 0.0000000000000000E+000, 4.8916539549827576E-001, 7.6333528757095337E-001, 3.8860078125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6274768066406250E+002, 1.3053180649876595E-002, 1.2426581815816462E-004, 2.4234357624663971E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6715593750000000E+005, 0.0000000000000000E+000,-1.6666593551635742E+001
1,1,20,32, 4.5000000000000000E+001, 3.6677352905273438E+002, 1.3005477376282215E-002, 4.5510638301493600E-005, 1.4549285879184026E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2143507500000000E+006, 0.0000000000000000E+000, 4.6665722131729126E-001, 7.5250798463821411E-001, 3.6964851562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6690307617187500E+002, 1.2965762056410313E-002, 8.5130937804933637E-005, 1.4122621905698907E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.6361206250000000E+005, 0.0000000000000000E+000,-1.9183654785156250E+001
1,1,21,32, 4.5000000000000000E+001, 3.7205072021484375E+002, 1.3686816208064556E-002, 2.3044271074468270E-005, 8.2162459875689819E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3791540000000000E+006, 0.0000000000000000E+000, 4.4389808177947998E-001, 7.4183434247970581E-001, 3.5162054687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7218417358398438E+002, 1.3646464794874191E-002, 6.3371058786287904E-005, 7.9276915130321868E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1638196875000000E+005, 0.0000000000000000E+000,-2.1850656509399414E+001
1,1,22,32, 4.5000000000000000E+001, 3.7740386962890625E+002, 1.4404651708900928E-002, 1.0983525498886593E-005, 4.4542948671733029E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5524070000000000E+006, 0.0000000000000000E+000, 4.2224889993667603E-001, 7.3131203651428223E-001, 3.3447179687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7754125976562500E+002, 1.4363673515617847E-002, 5.1954732043668628E-005, 4.2795631998160388E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7079076562500000E+005, 0.0000000000000000E+000,-2.4625688552856445E+001
1,1,23,32, 4.5000000000000000E+001, 3.8283407592773438E+002, 1.5161024406552315E-002, 4.9277591642749030E-006, 2.3182369659480173E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7345427500000000E+006, 0.0000000000000000E+000, 4.0165558457374573E-001, 7.2093898057937622E-001, 3.1815941406250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8297540283203125E+002, 1.5119430609047413E-002, 4.6519380703102797E-005, 2.2195313249540050E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8578078125000000E+004, 0.0000000000000000E+000,-2.7447443008422852E+001
1,1,24,32, 4.5000000000000000E+001, 3.8834237670898438E+002, 1.5958098694682121E-002, 2.0810646219615592E-006, 1.1582725392145221E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9260167500000000E+006, 0.0000000000000000E+000, 3.8206663727760315E-001, 7.1071308851242065E-001, 3.0264261718750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8848776245117188E+002, 1.5915900468826294E-002, 4.4279222493059933E-005, 1.1054123660869664E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4115308593750000E+004, 0.0000000000000000E+000,-3.0190811157226562E+001
1,1,25,32, 4.5000000000000000E+001, 3.9392993164062500E+002, 1.6798175871372223E-002, 8.2727723338393844E-007, 5.5556824918312486E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1273082500000000E+006, 0.0000000000000000E+000, 3.6343300342559814E-001, 7.0063221454620361E-001, 2.8788255859375000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9407937622070312E+002, 1.6755381599068642E-002, 4.3622749217320234E-005, 5.2855813237329130E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1093941406250000E+004, 0.0000000000000000E+000,-3.2645107269287109E+001
1,1,26,32, 4.5000000000000000E+001, 3.9959790039062500E+002, 1.7683690413832664E-002, 3.0956030627748987E-007, 2.5582156126802147E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.3389195000000000E+006, 0.0000000000000000E+000, 3.4570819139480591E-001, 6.9069433212280273E-001, 2.7384236328125000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9975143432617188E+002, 1.7640313133597374E-002, 4.3694180931197479E-005, 2.4261962039417995E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6825751953125000E+003, 0.0000000000000000E+000,-3.4560138702392578E+001
1,1,27,32, 4.5000000000000000E+001, 4.0534741210937500E+002, 1.8617233261466026E-002, 1.0903566050046720E-007, 1.1308667069442890E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5613810000000000E+006, 0.0000000000000000E+000, 3.2884776592254639E-001, 6.8089741468429565E-001, 2.6048689453125000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.0550506591796875E+002, 1.8573282286524773E-002, 4.4076779886381701E-005, 1.0690783369682322E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2665273437500000E+003, 0.0000000000000000E+000,-3.5000000000000000E+001
1,1,28,32, 4.5000000000000000E+001, 4.1117965698242188E+002, 1.9601551815867424E-002, 3.6151028837139165E-008, 4.7990933893515830E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7952475000000000E+006, 0.0000000000000000E+000, 3.1280970573425293E-001, 6.7123943567276001E-001, 2.4778281250000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1134152221679688E+002, 1.9557040184736252E-002, 4.4588337914319709E-005, 4.5220609479201812E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8046849365234375E+003, 0.0000000000000000E+000,-3.5000000000000000E+001
1,1,29,32, 4.5000000000000000E+001, 4.1709579467773438E+002, 2.0639576017856598E-002, 1.1282414114077710E-008, 1.9551524843564039E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.0411050000000000E+006, 0.0000000000000000E+000, 2.9755380749702454E-001, 6.6171848773956299E-001, 2.3569832031250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1726187133789062E+002, 2.0594513043761253E-002, 4.5169985241955146E-005, 1.8361317799531207E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3277191162109375E+002, 0.0000000000000000E+000,-3.5000000000000000E+001
1,1,30,32, 4.5000000000000000E+001, 4.2309707641601562E+002, 2.1734416484832764E-002, 3.3144464950396468E-009, 7.6467170373462068E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2995690000000000E+006, 0.0000000000000000E+000, 2.8304189443588257E-001, 6.5233254432678223E-001, 2.2420314453125000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2326736450195312E+002, 2.1688813343644142E-002, 4.5842636609449983E-005, 7.1566468307082687E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8561074829101562E+002, 0.0000000000000000E+000,-3.5000000000000000E+001
1,1,31,32, 4.5000000000000000E+001, 4.2918472290039062E+002, 2.2889383137226105E-002, 9.1653629130661329E-010, 2.8710704924606034E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5712835000000000E+006, 0.0000000000000000E+000, 2.6923778653144836E-001, 6.4307975769042969E-001, 2.1326863281250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2935931396484375E+002, 2.2843249142169952E-002, 4.6673612814629450E-005, 2.6776485473334333E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0686083221435547E+002, 0.0000000000000000E+000,-3.5000000000000000E+001
1,1,32,32, 4.5000000000000000E+001, 4.3535992431640625E+002, 2.4108001962304115E-002, 2.3857096853596715E-010, 1.0348715218100324E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8569295000000000E+006, 0.0000000000000000E+000, 2.5610688328742981E-001, 6.3395822048187256E-001, 2.0286738281250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.3553884887695312E+002, 2.4061348289251328E-002, 4.5624889025930315E-005, 9.2429364162427419E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6887138366699219E+001, 0.0000000000000000E+000,-3.5000000000000000E+001
2,1,1,32, 4.5000000000000000E+001, 2.9249328613281250E+002, 1.1915182694792747E-002, 1.7868532449938357E-004, 2.6968680322170258E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2138028750000000E+006, 0.0000000000000000E+000, 1.1533998250961304E+000, 9.8716795444488525E-001, 9.5580367187500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9264657592773438E+002, 1.1852840892970562E-002, 2.2956848260946572E-004, 2.8905324870720506E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1176052500000000E+006, 0.0000000000000000E+000, 7.9287714958190918E+000
2,1,2,32, 4.5000000000000000E+001, 2.9411227416992188E+002, 1.0619174689054489E-002, 2.8555517201311886E-004, 3.3074340899474919E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2648992500000000E+006, 0.0000000000000000E+000, 1.1068074703216553E+000, 9.7316581010818481E-001, 9.0918859375000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9425967407226562E+002, 1.0560282506048679E-002, 3.1951392884366214E-004, 3.6494797677733004E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1465266250000000E+006, 0.0000000000000000E+000, 9.6727190017700195E+000
2,1,3,32, 4.5000000000000000E+001, 2.9571728515625000E+002, 9.4347894191741943E-003, 4.2955638491548598E-004, 3.8940040394663811E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3180443750000000E+006, 0.0000000000000000E+000, 1.0621796846389771E+000, 9.5936226844787598E-001, 8.6484695312500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9585858154296875E+002, 9.3793356791138649E-003, 4.3677151552401483E-004, 4.4777520815841854E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1784588750000000E+006, 0.0000000000000000E+000, 1.1159444808959961E+001
2,1,4,32, 4.5000000000000000E+001, 2.9730758666992188E+002, 8.3556501194834709E-003, 6.0824578395113349E-004, 4.4012427679263055E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3733138750000000E+006, 0.0000000000000000E+000, 1.0194319486618042E+000, 9.4575452804565430E-001, 8.2266789062500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9744253540039062E+002, 8.3036180585622787E-003, 5.7726912200450897E-004, 5.3298391867429018E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2155282500000000E+006, 0.0000000000000000E+000, 1.2367114067077637E+001
2,1,5,32, 4.5000000000000000E+001, 2.9888244628906250E+002, 7.3754959739744663E-003, 8.1071263412013650E-004, 4.7755998093634844E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4307862500000000E+006, 0.0000000000000000E+000, 9.7848296165466309E-001, 9.3233978748321533E-001, 7.8254585937500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9901083374023438E+002, 7.3268613778054714E-003, 7.3227088432759047E-004, 6.1229220591485500E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2597797500000000E+006, 0.0000000000000000E+000, 1.3245492935180664E+001
2,1,6,32, 4.5000000000000000E+001, 3.0044107055664062E+002, 6.4880927093327045E-003, 1.0171468602493405E-003, 4.9745547585189342E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4905418750000000E+006, 0.0000000000000000E+000, 9.3925571441650391E-001, 9.1911536455154419E-001, 7.4438070312500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0056265258789062E+002, 6.4428229816257954E-003, 8.8931689970195293E-004, 6.7157554440200329E-004, 0.0000000000000000E+000, 5.5145205806184094E-006, 2.5523220756440423E-005, 0.0000000000000000E+000, 2.1941576004028320E+000, 1.3125190000000000E+006, 1.4286921386718750E+003, 2.9465095520019531E+001
2,1,7,32, 4.5000000000000000E+001, 3.0198266601562500E+002, 5.6873224675655365E-003, 1.2012384831905365E-003, 4.9745547585189342E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5526635000000000E+006, 0.0000000000000000E+000, 9.0167635679244995E-001, 9.0607851743698120E-001, 7.0807687500000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0209411621093750E+002, 5.6453752331435680E-003, 1.0312568629160523E-003, 6.3906650757417083E-004, 0.0000000000000000E+000, 1.4352274592965841E-004, 3.3063170849345624E-004, 0.0000000000000000E+000, 5.7105869293212891E+001, 1.3459793750000000E+006, 4.2556468750000000E+004, 4.6939990997314453E+001
2,1,8,32, 4.5000000000000000E+001, 3.0350643920898438E+002, 5.2853329107165337E-003, 1.3353764079511166E-003, 4.7755998093634844E-004, 2.3846009571570903E-004, 6.6858390346169472E-004, 2.8653600020334125E-004, 9.2413570312500000E+004, 2.3103392187500000E+005, 1.6172375000000000E+006, 9.2413570312500000E+004, 8.6567372083663940E-001, 8.9322650432586670E-001, 6.7354351562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0432632446289062E+002, 5.1673771813511848E-003, 5.2591762505471706E-004, 8.7536114733666182E-005, 2.1221584756858647E-004, 9.9000032059848309E-004, 1.2279096990823746E-003, 7.0847414062500000E+004, 3.9390853881835938E+002, 9.9679406250000000E+005, 3.3846678125000000E+005, 4.5608245849609375E+001
2,1,9,32, 4.5000000000000000E+001, 3.0501150512695312E+002, 4.5987567864358425E-003, 1.3973559252917767E-003, 4.4012427679263055E-004, 2.4952786043286324E-004, 6.1617390019819140E-004, 2.6407456607557833E-004, 9.6248632812500000E+004, 2.4062157812500000E+005, 1.6843511250000000E+006, 9.6248632812500000E+004, 8.3118063211441040E-001, 8.8055688142776489E-001, 6.4069441406250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0579556274414062E+002, 4.4864318333566189E-003, 5.7781877694651484E-004, 1.4005304547026753E-004, 2.3210151994135231E-004, 9.3309552175924182E-004, 1.1079875985160470E-003, 3.2812118750000000E+005, 1.5863390625000000E+004, 1.0912832500000000E+006, 3.3291831250000000E+005, 2.9153055191040039E+001
2,1,10,32, 4.5000000000000000E+001, 3.0649710083007812E+002, 3.9858142845332623E-003, 1.3763828901574016E-003, 3.8940040394663811E-004, 2.4578269221819937E-004, 5.4516055388376117E-004, 2.3364025400951505E-004, 1.0023404687500000E+005, 2.5058510937500000E+005, 1.7540957500000000E+006, 1.0023404687500000E+005, 7.9813200235366821E-001, 8.6806690692901611E-001, 6.0944734375000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0722714233398438E+002, 3.8753310218453407E-003, 6.2827148940414190E-004, 1.7298643069807440E-004, 2.3291152319870889E-004, 8.4832549327984452E-004, 9.3014037702232599E-004, 1.5759706250000000E+005, 6.1514046875000000E+004, 1.2053818750000000E+006, 2.9994675000000000E+005, 2.2969526290893555E+001
2,1,11,32, 4.5000000000000000E+001, 3.0796231079101562E+002, 3.4406790509819984E-003, 1.2761460384353995E-003, 3.3074340899474919E-004, 2.2788322530686855E-004, 4.6304074930958450E-004, 1.9844605412799865E-004, 1.0437511718750000E+005, 2.6093779687500000E+005, 1.8265646250000000E+006, 1.0437511718750000E+005, 7.6646620035171509E-001, 8.5575407743453979E-001, 5.7972425781250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0862487792968750E+002, 3.3310046419501305E-003, 6.5377983264625072E-004, 1.8268007261212915E-004, 2.1773971093352884E-004, 7.3444412555545568E-004, 7.2888046270236373E-004, 8.2930882812500000E+004, 1.1647085937500000E+005, 1.3346068750000000E+006, 2.5871759375000000E+005, 1.9448404312133789E+001
2,1,12,32, 4.5000000000000000E+001, 3.0940618896484375E+002, 2.9577554669231176E-003, 1.1137567926198244E-003, 2.6968680322170258E-004, 1.9888515817001462E-004, 3.7756148958578706E-004, 1.6181208775378764E-004, 1.0867731250000000E+005, 2.7169328125000000E+005, 1.9018528750000000E+006, 1.0867731250000000E+005, 7.3612421751022339E-001, 8.4361594915390015E-001, 5.5145078125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0999478149414062E+002, 2.8499588370323181E-003, 6.3712178962305188E-004, 1.7260819731745869E-004, 1.9294385856483132E-004, 6.1267137061804533E-004, 5.3528038552030921E-004, 8.8791171875000000E+004, 1.7178656250000000E+005, 1.4741433750000000E+006, 2.1809356250000000E+005, 1.6503116607666016E+001
2,1,13,32, 4.5000000000000000E+001, 3.1082788085937500E+002, 2.5317014660686255E-003, 9.1497495304793119E-004, 2.1110662783030421E-004, 1.6338839486707002E-004, 2.9554925276897848E-004, 1.2666397378779948E-004, 1.1314631250000000E+005, 2.8286578125000000E+005, 1.9800603750000000E+006, 1.1314631250000000E+005, 7.0704913139343262E-001, 8.3164995908737183E-001, 5.2455621093750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1134078979492188E+002, 2.4275693576782942E-003, 5.8344297576695681E-004, 1.4978653052821755E-004, 1.5382468700408936E-004, 4.9466051859781146E-004, 3.7090849946253002E-004, 9.5220031250000000E+004, 2.2078903125000000E+005, 1.6192972500000000E+006, 1.8449281250000000E+005, 1.3604677200317383E+001
2,1,14,32, 4.5000000000000000E+001, 3.1222640991210938E+002, 2.1574057172983885E-003, 7.0754962507635355E-004, 1.5864183660596609E-004, 1.2634815357159823E-004, 2.2209854796528816E-004, 9.5185103418771178E-005, 1.1778788281250000E+005, 2.9446971875000000E+005, 2.0612880000000000E+006, 1.1778788281250000E+005, 6.7918699979782104E-001, 8.1985372304916382E-001, 4.9897328125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1267190551757812E+002, 2.0596862304955721E-003, 4.8353258171118796E-004, 1.2133498967159539E-004, 1.2322128168307245E-004, 3.8770830724388361E-004, 2.4438541731797159E-004, 1.0218551562500000E+005, 2.6036912500000000E+005, 1.7658945000000000E+006, 1.6071603125000000E+005, 1.0548755645751953E+001
2,1,15,32, 4.5000000000000000E+001, 3.1360089111328125E+002, 1.8300249939784408E-003, 5.1503122085705400E-004, 1.1444774281699210E-004, 9.1969865025021136E-005, 1.6022681666072458E-004, 6.8668647145386785E-005, 1.2260797656250000E+005, 3.0651993750000000E+005, 2.1456395000000000E+006, 1.2260797656250000E+005, 6.5248608589172363E-001, 8.0822473764419556E-001, 4.7463804687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1398641967773438E+002, 1.7403492238372564E-003, 3.7005852209404111E-004, 9.2598071205429733E-005, 9.3409376859199256E-005, 2.9761480982415378E-004, 1.4919621753506362E-004, 1.1005799218750000E+005, 2.9123190625000000E+005, 1.9105481250000000E+006, 1.4480167187500000E+005, 7.2308888435363770E+000
