leaf,case,stage,field,index,dtype,value,bits
snow_init,si_one_layer_high_a,input,tsnoxy,-2,real,2.522500000E+02,437C4000
snow_init,si_one_layer_high_a,input,snicexy,-2,real,2.550000000E+01,41CC0000
snow_init,si_one_layer_high_a,input,snliqxy,-2,real,4.500000000E+00,40900000
snow_init,si_one_layer_high_a,input,tsnoxy,-1,real,2.500000000E+02,437A0000
snow_init,si_one_layer_high_a,input,snicexy,-1,real,2.500000000E+01,41C80000
snow_init,si_one_layer_high_a,input,snliqxy,-1,real,4.125000000E+00,40840000
snow_init,si_one_layer_high_a,input,tsnoxy,0,real,2.477500000E+02,4377C000
snow_init,si_one_layer_high_a,input,snicexy,0,real,2.450000000E+01,41C40000
snow_init,si_one_layer_high_a,input,snliqxy,0,real,3.750000000E+00,40700000
snow_init,si_two_halves_low_a,input,nsnow,0,int,3,
snow_init,si_two_halves_low_a,input,nsoil,0,int,4,
snow_init,si_two_halves_low_a,input,swe,0,real,1.110000038E+01,4131999A
snow_init,si_two_halves_low_a,input,tgxy,0,real,2.682200012E+02,43861C29
snow_init,si_two_halves_low_a,input,snodep,0,real,5.000099912E-02,3D4CCDD9
snow_init,si_two_halves_low_a,input,isnowxy,0,int,-12,
snow_init,si_two_halves_low_a,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_two_halves_low_a,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_two_halves_low_a,input,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_two_halves_low_a,input,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_two_halves_low_a,input,zsnsoxy,-2,real,-6.125000000E+00,C0C40000
snow_init,si_two_halves_low_a,input,zsnsoxy,-1,real,-5.875000000E+00,C0BC0000
snow_init,si_two_halves_low_a,input,zsnsoxy,0,real,-5.625000000E+00,C0B40000
snow_init,si_two_halves_low_a,input,zsnsoxy,1,real,-5.375000000E+00,C0AC0000
snow_init,si_two_halves_low_a,input,zsnsoxy,2,real,-5.125000000E+00,C0A40000
snow_init,si_two_halves_low_a,input,zsnsoxy,3,real,-4.875000000E+00,C09C0000
snow_init,si_two_halves_low_a,input,zsnsoxy,4,real,-4.625000000E+00,C0940000
snow_init,si_two_halves_low_a,input,tsnoxy,-2,real,2.557500000E+02,437FC000
snow_init,si_two_halves_low_a,input,snicexy,-2,real,2.725000000E+01,41DA0000
snow_init,si_two_halves_low_a,input,snliqxy,-2,real,4.625000000E+00,40940000
snow_init,si_two_halves_low_a,input,tsnoxy,-1,real,2.535000000E+02,437D8000
snow_init,si_two_halves_low_a,input,snicexy,-1,real,2.675000000E+01,41D60000
snow_init,si_two_halves_low_a,input,snliqxy,-1,real,4.250000000E+00,40880000
snow_init,si_two_halves_low_a,input,tsnoxy,0,real,2.512500000E+02,437B4000
snow_init,si_two_halves_low_a,input,snicexy,0,real,2.625000000E+01,41D20000
snow_init,si_two_halves_low_a,input,snliqxy,0,real,3.875000000E+00,40780000
snow_init,si_two_halves_high_a,input,nsnow,0,int,3,
snow_init,si_two_halves_high_a,input,nsoil,0,int,4,
snow_init,si_two_halves_high_a,input,swe,0,real,2.239999962E+01,41B33333
snow_init,si_two_halves_high_a,input,tgxy,0,real,2.657900085E+02,4384E51F
snow_init,si_two_halves_high_a,input,snodep,0,real,1.000000015E-01,3DCCCCCD
snow_init,si_two_halves_high_a,input,isnowxy,0,int,-13,
snow_init,si_two_halves_high_a,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_two_halves_high_a,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_two_halves_high_a,input,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_two_halves_high_a,input,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_two_halves_high_a,input,zsnsoxy,-2,real,-6.625000000E+00,C0D40000
snow_init,si_two_halves_high_a,input,zsnsoxy,-1,real,-6.375000000E+00,C0CC0000
snow_init,si_two_halves_high_a,input,zsnsoxy,0,real,-6.125000000E+00,C0C40000
snow_init,si_two_halves_high_a,input,zsnsoxy,1,real,-5.875000000E+00,C0BC0000
snow_init,si_two_halves_high_a,input,zsnsoxy,2,real,-5.625000000E+00,C0B40000
snow_init,si_two_halves_high_a,input,zsnsoxy,3,real,-5.375000000E+00,C0AC0000
snow_init,si_two_halves_high_a,input,zsnsoxy,4,real,-5.125000000E+00,C0A40000
snow_init,si_two_halves_high_a,input,tsnoxy,-2,real,2.592500000E+02,4381A000
snow_init,si_two_halves_high_a,input,snicexy,-2,real,2.900000000E+01,41E80000
snow_init,si_two_halves_high_a,input,snliqxy,-2,real,4.750000000E+00,40980000
snow_init,si_two_halves_high_a,input,tsnoxy,-1,real,2.570000000E+02,43808000
snow_init,si_two_halves_high_a,input,snicexy,-1,real,2.850000000E+01,41E40000
snow_init,si_two_halves_high_a,input,snliqxy,-1,real,4.375000000E+00,408C0000
snow_init,si_two_halves_high_a,input,tsnoxy,0,real,2.547500000E+02,437EC000
snow_init,si_two_halves_high_a,input,snicexy,0,real,2.800000000E+01,41E00000
snow_init,si_two_halves_high_a,input,snliqxy,0,real,4.000000000E+00,40800000
snow_init,si_two_split_low_a,input,nsnow,0,int,3,
snow_init,si_two_split_low_a,input,nsoil,0,int,4,
snow_init,si_two_split_low_a,input,swe,0,real,2.289999962E+01,41B73333
snow_init,si_two_split_low_a,input,tgxy,0,real,2.641300049E+02,438410A4
snow_init,si_two_split_low_a,input,snodep,0,real,1.000009999E-01,3DCCCD53
snow_init,si_two_split_low_a,input,isnowxy,0,int,-14,
snow_init,si_two_split_low_a,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_two_split_low_a,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_two_split_low_a,input,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_two_split_low_a,input,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_two_split_low_a,input,zsnsoxy,-2,real,-7.125000000E+00,C0E40000
snow_init,si_two_split_low_a,input,zsnsoxy,-1,real,-6.875000000E+00,C0DC0000
snow_init,si_two_split_low_a,input,zsnsoxy,0,real,-6.625000000E+00,C0D40000
snow_init,si_two_split_low_a,input,zsnsoxy,1,real,-6.375000000E+00,C0CC0000
snow_init,si_two_split_low_a,input,zsnsoxy,2,real,-6.125000000E+00,C0C40000
snow_init,si_two_split_low_a,input,zsnsoxy,3,real,-5.875000000E+00,C0BC0000
snow_init,si_two_split_low_a,input,zsnsoxy,4,real,-5.625000000E+00,C0B40000
snow_init,si_two_split_low_a,input,tsnoxy,-2,real,2.627500000E+02,43836000
snow_init,si_two_split_low_a,input,snicexy,-2,real,3.075000000E+01,41F60000
snow_init,si_two_split_low_a,input,snliqxy,-2,real,4.875000000E+00,409C0000
snow_init,si_two_split_low_a,input,tsnoxy,-1,real,2.605000000E+02,43824000
snow_init,si_two_split_low_a,input,snicexy,-1,real,3.025000000E+01,41F20000
snow_init,si_two_split_low_a,input,snliqxy,-1,real,4.500000000E+00,40900000
snow_init,si_two_split_low_a,input,tsnoxy,0,real,2.582500000E+02,43812000
snow_init,si_two_split_low_a,input,snicexy,0,real,2.975000000E+01,41EE0000
snow_init,si_two_split_low_a,input,snliqxy,0,real,4.125000000E+00,40840000
snow_init,si_two_split_high_a,input,nsnow,0,int,3,
snow_init,si_two_split_high_a,input,nsoil,0,int,4,
snow_init,si_two_split_high_a,input,swe,0,real,6.150000000E+01,42760000
snow_init,si_two_split_high_a,input,tgxy,0,real,2.614800110E+02,4382BD71
snow_init,si_two_split_high_a,input,snodep,0,real,2.500000000E-01,3E800000
snow_init,si_two_split_high_a,input,isnowxy,0,int,-15,
snow_init,si_two_split_high_a,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_two_split_high_a,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_two_split_high_a,input,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_two_split_high_a,input,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_two_split_high_a,input,zsnsoxy,-2,real,-7.625000000E+00,C0F40000
snow_init,si_two_split_high_a,input,zsnsoxy,-1,real,-7.375000000E+00,C0EC0000
snow_init,si_two_split_high_a,input,zsnsoxy,0,real,-7.125000000E+00,C0E40000
snow_init,si_two_split_high_a,input,zsnsoxy,1,real,-6.875000000E+00,C0DC0000
snow_init,si_two_split_high_a,input,zsnsoxy,2,real,-6.625000000E+00,C0D40000
snow_init,si_two_split_high_a,input,zsnsoxy,3,real,-6.375000000E+00,C0CC0000
snow_init,si_two_split_high_a,input,zsnsoxy,4,real,-6.125000000E+00,C0C40000
snow_init,si_two_split_high_a,input,tsnoxy,-2,real,2.662500000E+02,43852000
snow_init,si_two_split_high_a,input,snicexy,-2,real,3.250000000E+01,42020000
snow_init,si_two_split_high_a,input,snliqxy,-2,real,5.000000000E+00,40A00000
snow_init,si_two_split_high_a,input,tsnoxy,-1,real,2.640000000E+02,43840000
snow_init,si_two_split_high_a,input,snicexy,-1,real,3.200000000E+01,42000000
snow_init,si_two_split_high_a,input,snliqxy,-1,real,4.625000000E+00,40940000
snow_init,si_two_split_high_a,input,tsnoxy,0,real,2.617500000E+02,4382E000
snow_init,si_two_split_high_a,input,snicexy,0,real,3.150000000E+01,41FC0000
snow_init,si_two_split_high_a,input,snliqxy,0,real,4.250000000E+00,40880000
snow_init,si_three_even_low_a,input,nsnow,0,int,3,
snow_init,si_three_even_low_a,input,nsoil,0,int,4,
snow_init,si_three_even_low_a,input,swe,0,real,6.229999924E+01,42793333
snow_init,si_three_even_low_a,input,tgxy,0,real,2.599200134E+02,4381F5C3
snow_init,si_three_even_low_a,input,snodep,0,real,2.500010133E-01,3E800022
snow_init,si_three_even_low_a,input,isnowxy,0,int,-16,
snow_init,si_three_even_low_a,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_three_even_low_a,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_three_even_low_a,input,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_three_even_low_a,input,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_three_even_low_a,input,zsnsoxy,-2,real,-8.125000000E+00,C1020000
snow_init,si_three_even_low_a,input,zsnsoxy,-1,real,-7.875000000E+00,C0FC0000
snow_init,si_three_even_low_a,input,zsnsoxy,0,real,-7.625000000E+00,C0F40000
snow_init,si_three_even_low_a,input,zsnsoxy,1,real,-7.375000000E+00,C0EC0000
snow_init,si_three_even_low_a,input,zsnsoxy,2,real,-7.125000000E+00,C0E40000
snow_init,si_three_even_low_a,input,zsnsoxy,3,real,-6.875000000E+00,C0DC0000
snow_init,si_three_even_low_a,input,zsnsoxy,4,real,-6.625000000E+00,C0D40000
snow_init,si_three_even_low_a,input,tsnoxy,-2,real,2.697500000E+02,4386E000
snow_init,si_three_even_low_a,input,snicexy,-2,real,3.425000000E+01,42090000
snow_init,si_three_even_low_a,input,snliqxy,-2,real,5.125000000E+00,40A40000
snow_init,si_three_even_low_a,input,tsnoxy,-1,real,2.675000000E+02,4385C000
snow_init,si_three_even_low_a,input,snicexy,-1,real,3.375000000E+01,42070000
snow_init,si_three_even_low_a,input,snliqxy,-1,real,4.750000000E+00,40980000
snow_init,si_three_even_low_a,input,tsnoxy,0,real,2.652500000E+02,4384A000
snow_init,si_three_even_low_a,input,snicexy,0,real,3.325000000E+01,42050000
snow_init,si_three_even_low_a,input,snliqxy,0,real,4.375000000E+00,408C0000
snow_init,si_three_even_high_a,input,nsnow,0,int,3,
snow_init,si_three_even_high_a,input,nsoil,0,int,4,
snow_init,si_three_even_high_a,input,swe,0,real,1.189000015E+02,42EDCCCD
snow_init,si_three_even_high_a,input,tgxy,0,real,2.563099976E+02,438027AE
snow_init,si_three_even_high_a,input,snodep,0,real,4.499999881E-01,3EE66666
snow_init,si_three_even_high_a,input,isnowxy,0,int,-17,
snow_init,si_three_even_high_a,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_three_even_high_a,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_three_even_high_a,input,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_three_even_high_a,input,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_three_even_high_a,input,zsnsoxy,-2,real,-8.625000000E+00,C10A0000
snow_init,si_three_even_high_a,input,zsnsoxy,-1,real,-8.375000000E+00,C1060000
snow_init,si_three_even_high_a,input,zsnsoxy,0,real,-8.125000000E+00,C1020000
snow_init,si_three_even_high_a,input,zsnsoxy,1,real,-7.875000000E+00,C0FC0000
snow_init,si_three_even_high_a,input,zsnsoxy,2,real,-7.625000000E+00,C0F40000
snow_init,si_three_even_high_a,input,zsnsoxy,3,real,-7.375000000E+00,C0EC0000
snow_init,si_three_even_high_a,input,zsnsoxy,4,real,-7.125000000E+00,C0E40000
snow_init,si_three_even_high_a,input,tsnoxy,-2,real,2.732500000E+02,4388A000
snow_init,si_three_even_high_a,input,snicexy,-2,real,3.600000000E+01,42100000
snow_init,si_three_even_high_a,input,snliqxy,-2,real,5.250000000E+00,40A80000
snow_init,si_three_even_high_a,input,tsnoxy,-1,real,2.710000000E+02,43878000
snow_init,si_three_even_high_a,input,snicexy,-1,real,3.550000000E+01,420E0000
snow_init,si_three_even_high_a,input,snliqxy,-1,real,4.875000000E+00,409C0000
snow_init,si_three_even_high_a,input,tsnoxy,0,real,2.687500000E+02,43866000
snow_init,si_three_even_high_a,input,snicexy,0,real,3.500000000E+01,420C0000
snow_init,si_three_even_high_a,input,snliqxy,0,real,4.500000000E+00,40900000
snow_init,si_three_deep_a,input,nsnow,0,int,3,
snow_init,si_three_deep_a,input,nsoil,0,int,4,
snow_init,si_three_deep_a,input,swe,0,real,1.194000015E+02,42EECCCD
snow_init,si_three_deep_a,input,tgxy,0,real,2.547700043E+02,437EC51F
snow_init,si_three_deep_a,input,snodep,0,real,4.500010014E-01,3EE66688
snow_init,si_three_deep_a,input,isnowxy,0,int,-18,
snow_init,si_three_deep_a,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_three_deep_a,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_three_deep_a,input,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_three_deep_a,input,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_three_deep_a,input,zsnsoxy,-2,real,-9.125000000E+00,C1120000
snow_init,si_three_deep_a,input,zsnsoxy,-1,real,-8.875000000E+00,C10E0000
snow_init,si_three_deep_a,input,zsnsoxy,0,real,-8.625000000E+00,C10A0000
snow_init,si_three_deep_a,input,zsnsoxy,1,real,-8.375000000E+00,C1060000
snow_init,si_three_deep_a,input,zsnsoxy,2,real,-8.125000000E+00,C1020000
snow_init,si_three_deep_a,input,zsnsoxy,3,real,-7.875000000E+00,C0FC0000
snow_init,si_three_deep_a,input,zsnsoxy,4,real,-7.625000000E+00,C0F40000
snow_init,si_three_deep_a,input,tsnoxy,-2,real,2.767500000E+02,438A6000
snow_init,si_three_deep_a,input,snicexy,-2,real,3.775000000E+01,42170000
snow_init,si_three_deep_a,input,snliqxy,-2,real,5.375000000E+00,40AC0000
snow_init,si_three_deep_a,input,tsnoxy,-1,real,2.745000000E+02,43894000
snow_init,si_three_deep_a,input,snicexy,-1,real,3.725000000E+01,42150000
snow_init,si_three_deep_a,input,snliqxy,-1,real,5.000000000E+00,40A00000
snow_init,si_three_deep_a,input,tsnoxy,0,real,2.722500000E+02,43882000
snow_init,si_three_deep_a,input,snicexy,0,real,3.675000000E+01,42130000
snow_init,si_three_deep_a,input,snliqxy,0,real,4.625000000E+00,40940000
snow_init,si_three_very_deep_a,input,nsnow,0,int,3,
snow_init,si_three_very_deep_a,input,nsoil,0,int,4,
snow_init,si_three_very_deep_a,input,swe,0,real,3.711000061E+02,43B98CCD
snow_init,si_three_very_deep_a,input,tgxy,0,real,2.470599976E+02,43770F5C
snow_init,si_three_very_deep_a,input,snodep,0,real,1.236999989E+00,3F9E5604
snow_init,si_three_very_deep_a,input,isnowxy,0,int,-19,
snow_init,si_three_very_deep_a,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_three_very_deep_a,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_three_very_deep_a,input,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_three_very_deep_a,input,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_three_very_deep_a,input,zsnsoxy,-2,real,-9.625000000E+00,C11A0000
snow_init,si_three_very_deep_a,input,zsnsoxy,-1,real,-9.375000000E+00,C1160000
snow_init,si_three_very_deep_a,input,zsnsoxy,0,real,-9.125000000E+00,C1120000
snow_init,si_three_very_deep_a,input,zsnsoxy,1,real,-8.875000000E+00,C10E0000
snow_init,si_three_very_deep_a,input,zsnsoxy,2,real,-8.625000000E+00,C10A0000
snow_init,si_three_very_deep_a,input,zsnsoxy,3,real,-8.375000000E+00,C1060000
snow_init,si_three_very_deep_a,input,zsnsoxy,4,real,-8.125000000E+00,C1020000
snow_init,si_three_very_deep_a,input,tsnoxy,-2,real,2.802500000E+02,438C2000
snow_init,si_three_very_deep_a,input,snicexy,-2,real,3.950000000E+01,421E0000
snow_init,si_three_very_deep_a,input,snliqxy,-2,real,5.500000000E+00,40B00000
snow_init,si_three_very_deep_a,input,tsnoxy,-1,real,2.780000000E+02,438B0000
snow_init,si_three_very_deep_a,input,snicexy,-1,real,3.900000000E+01,421C0000
snow_init,si_three_very_deep_a,input,snliqxy,-1,real,5.125000000E+00,40A40000
snow_init,si_three_very_deep_a,input,tsnoxy,0,real,2.757500000E+02,4389E000
snow_init,si_three_very_deep_a,input,snicexy,0,real,3.850000000E+01,421A0000
snow_init,si_three_very_deep_a,input,snliqxy,0,real,4.750000000E+00,40980000
snow_init,si_bare_zero_a,output,nsnow,0,int,3,
snow_init,si_bare_zero_a,output,nsoil,0,int,4,
snow_init,si_bare_zero_a,output,swe,0,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,tgxy,0,real,2.813699951E+02,438CAF5C
snow_init,si_bare_zero_a,output,snodep,0,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,isnowxy,0,int,0,
snow_init,si_bare_zero_a,output,zsoil,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_bare_zero_a,output,zsoil,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_bare_zero_a,output,zsoil,3,real,-1.000000000E+00,BF800000
snow_init,si_bare_zero_a,output,zsoil,4,real,-2.000000000E+00,C0000000
snow_init,si_bare_zero_a,output,zsnsoxy,-2,real,-4.125000000E+00,C0840000
snow_init,si_bare_zero_a,output,zsnsoxy,-1,real,-3.875000000E+00,C0780000
snow_init,si_bare_zero_a,output,zsnsoxy,0,real,-3.625000000E+00,C0680000
snow_init,si_bare_zero_a,output,zsnsoxy,1,real,-1.000000015E-01,BDCCCCCD
snow_init,si_bare_zero_a,output,zsnsoxy,2,real,-4.000000060E-01,BECCCCCD
snow_init,si_bare_zero_a,output,zsnsoxy,3,real,-1.000000000E+00,BF800000
snow_init,si_bare_zero_a,output,zsnsoxy,4,real,-2.000000000E+00,C0000000
snow_init,si_bare_zero_a,output,tsnoxy,-2,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,snicexy,-2,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,snliqxy,-2,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,tsnoxy,-1,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,snicexy,-1,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,snliqxy,-1,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,tsnoxy,0,real,0.000000000E+00,00000000
snow_init,si_bare_zero_a,output,snicexy,0,real,0.000000000E+00,00000000
