leaf,case,stage,field,index,dtype,value,bits
sflx_error,err_gaining_inside,input,firr,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,canhs,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,pah,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,beg_wb,0,real,4.999100037E+02,43F9F47B
sflx_error,err_gaining_inside,input,canliq,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,canice,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,sneqv,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,wa,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,prcp,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,ecan,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,etran,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,edir,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,runsrf,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,runsub,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,qtldrn,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,dt,0,real,6.000000000E+01,42700000
sflx_error,err_gaining_inside,input,irmirate,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,irfirate,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,acc_dwater,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,acc_prcp,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,acc_ecan,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,acc_etran,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,acc_edir,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,smc,1,real,2.500000000E-01,3E800000
sflx_error,err_gaining_inside,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
sflx_error,err_gaining_inside,input,smc,2,real,2.500000000E-01,3E800000
sflx_error,err_gaining_inside,input,dzsnso,2,real,3.000000119E-01,3E99999A
sflx_error,err_gaining_inside,input,smc,3,real,2.500000000E-01,3E800000
sflx_error,err_gaining_inside,input,dzsnso,3,real,6.000000238E-01,3F19999A
sflx_error,err_gaining_inside,input,smc,4,real,2.500000000E-01,3E800000
sflx_error,err_gaining_inside,input,dzsnso,4,real,1.000000000E+00,3F800000
sflx_error,err_gaining_inside,input,fveg,0,real,8.000000119E-01,3F4CCCCD
sflx_error,err_gaining_inside,input,fsrv,0,real,4.000000000E+01,42200000
sflx_error,err_gaining_inside,input,fsrg,0,real,1.600000000E+02,43200000
sflx_error,err_gaining_inside,input,zwt,0,real,2.500000000E+00,40200000
sflx_error,err_gaining_inside,input,pahv,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,pahg,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,input,pahb,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,output,errwat,0,real,8.999633789E-02,3DB85000
sflx_error,err_gaining_inside,output,acc_dwater,0,real,8.999633789E-02,3DB85000
sflx_error,err_gaining_inside,output,acc_prcp,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,output,acc_ecan,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,output,acc_etran,0,real,0.000000000E+00,00000000
sflx_error,err_gaining_inside,output,acc_edir,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,ist,0,int,1,
sflx_error,err_losing_inside,input,nsoil,0,int,4,
sflx_error,err_losing_inside,input,nsnow,0,int,3,
sflx_error,err_losing_inside,input,calculate_soil,0,int,1,
sflx_error,err_losing_inside,input,swdown,0,real,8.000000000E+02,44480000
sflx_error,err_losing_inside,input,fsa,0,real,6.000000000E+02,44160000
sflx_error,err_losing_inside,input,fsr,0,real,2.000000000E+02,43480000
sflx_error,err_losing_inside,input,fira,0,real,1.000000000E+02,42C80000
sflx_error,err_losing_inside,input,fsh,0,real,2.000000000E+02,43480000
sflx_error,err_losing_inside,input,fcev,0,real,5.000000000E+01,42480000
sflx_error,err_losing_inside,input,fgev,0,real,1.500000000E+02,43160000
sflx_error,err_losing_inside,input,fctr,0,real,6.000000000E+01,42700000
sflx_error,err_losing_inside,input,ssoil,0,real,4.000000000E+01,42200000
sflx_error,err_losing_inside,input,sav,0,real,4.000000000E+02,43C80000
sflx_error,err_losing_inside,input,sag,0,real,2.000000000E+02,43480000
sflx_error,err_losing_inside,input,firr,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,canhs,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,pah,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,beg_wb,0,real,5.000899963E+02,43FA0B85
sflx_error,err_losing_inside,input,canliq,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,canice,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,sneqv,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,wa,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,prcp,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,ecan,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,etran,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,edir,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,runsrf,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,runsub,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,qtldrn,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,dt,0,real,6.000000000E+01,42700000
sflx_error,err_losing_inside,input,irmirate,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,irfirate,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,acc_dwater,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,acc_prcp,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,acc_ecan,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,acc_etran,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,acc_edir,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,smc,1,real,2.500000000E-01,3E800000
sflx_error,err_losing_inside,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
sflx_error,err_losing_inside,input,smc,2,real,2.500000000E-01,3E800000
sflx_error,err_losing_inside,input,dzsnso,2,real,3.000000119E-01,3E99999A
sflx_error,err_losing_inside,input,smc,3,real,2.500000000E-01,3E800000
sflx_error,err_losing_inside,input,dzsnso,3,real,6.000000238E-01,3F19999A
sflx_error,err_losing_inside,input,smc,4,real,2.500000000E-01,3E800000
sflx_error,err_losing_inside,input,dzsnso,4,real,1.000000000E+00,3F800000
sflx_error,err_losing_inside,input,fveg,0,real,8.000000119E-01,3F4CCCCD
sflx_error,err_losing_inside,input,fsrv,0,real,4.000000000E+01,42200000
sflx_error,err_losing_inside,input,fsrg,0,real,1.600000000E+02,43200000
sflx_error,err_losing_inside,input,zwt,0,real,2.500000000E+00,40200000
sflx_error,err_losing_inside,input,pahv,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,pahg,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,input,pahb,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,output,errwat,0,real,-8.999633789E-02,BDB85000
sflx_error,err_losing_inside,output,acc_dwater,0,real,-8.999633789E-02,BDB85000
sflx_error,err_losing_inside,output,acc_prcp,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,output,acc_ecan,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,output,acc_etran,0,real,0.000000000E+00,00000000
sflx_error,err_losing_inside,output,acc_edir,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,ist,0,int,2,
sflx_error,err_lake,input,nsoil,0,int,4,
sflx_error,err_lake,input,nsnow,0,int,3,
sflx_error,err_lake,input,calculate_soil,0,int,1,
sflx_error,err_lake,input,swdown,0,real,8.000000000E+02,44480000
sflx_error,err_lake,input,fsa,0,real,6.000000000E+02,44160000
sflx_error,err_lake,input,fsr,0,real,2.000000000E+02,43480000
sflx_error,err_lake,input,fira,0,real,1.000000000E+02,42C80000
sflx_error,err_lake,input,fsh,0,real,2.000000000E+02,43480000
sflx_error,err_lake,input,fcev,0,real,5.000000000E+01,42480000
sflx_error,err_lake,input,fgev,0,real,1.500000000E+02,43160000
sflx_error,err_lake,input,fctr,0,real,6.000000000E+01,42700000
sflx_error,err_lake,input,ssoil,0,real,4.000000000E+01,42200000
sflx_error,err_lake,input,sav,0,real,4.000000000E+02,43C80000
sflx_error,err_lake,input,sag,0,real,2.000000000E+02,43480000
sflx_error,err_lake,input,firr,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,canhs,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,pah,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,beg_wb,0,real,5.000000000E+02,43FA0000
sflx_error,err_lake,input,canliq,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,canice,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,sneqv,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,wa,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,prcp,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,ecan,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,etran,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,edir,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,runsrf,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,runsub,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,qtldrn,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,dt,0,real,6.000000000E+01,42700000
sflx_error,err_lake,input,irmirate,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,irfirate,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,acc_dwater,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,acc_prcp,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,acc_ecan,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,acc_etran,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,acc_edir,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,smc,1,real,2.500000000E-01,3E800000
sflx_error,err_lake,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
sflx_error,err_lake,input,smc,2,real,2.500000000E-01,3E800000
sflx_error,err_lake,input,dzsnso,2,real,3.000000119E-01,3E99999A
sflx_error,err_lake,input,smc,3,real,2.500000000E-01,3E800000
sflx_error,err_lake,input,dzsnso,3,real,6.000000238E-01,3F19999A
sflx_error,err_lake,input,smc,4,real,2.500000000E-01,3E800000
sflx_error,err_lake,input,dzsnso,4,real,1.000000000E+00,3F800000
sflx_error,err_lake,input,fveg,0,real,8.000000119E-01,3F4CCCCD
sflx_error,err_lake,input,fsrv,0,real,4.000000000E+01,42200000
sflx_error,err_lake,input,fsrg,0,real,1.600000000E+02,43200000
sflx_error,err_lake,input,zwt,0,real,2.500000000E+00,40200000
sflx_error,err_lake,input,pahv,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,pahg,0,real,0.000000000E+00,00000000
sflx_error,err_lake,input,pahb,0,real,0.000000000E+00,00000000
sflx_error,err_lake,output,errwat,0,real,0.000000000E+00,00000000
sflx_error,err_lake,output,acc_dwater,0,real,0.000000000E+00,00000000
sflx_error,err_lake,output,acc_prcp,0,real,0.000000000E+00,00000000
sflx_error,err_lake,output,acc_ecan,0,real,0.000000000E+00,00000000
sflx_error,err_lake,output,acc_etran,0,real,0.000000000E+00,00000000
sflx_error,err_lake,output,acc_edir,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,ist,0,int,2,
sflx_error,err_lake_dirty_wb,input,nsoil,0,int,4,
sflx_error,err_lake_dirty_wb,input,nsnow,0,int,3,
sflx_error,err_lake_dirty_wb,input,calculate_soil,0,int,1,
sflx_error,err_lake_dirty_wb,input,swdown,0,real,8.000000000E+02,44480000
sflx_error,err_lake_dirty_wb,input,fsa,0,real,6.000000000E+02,44160000
sflx_error,err_lake_dirty_wb,input,fsr,0,real,2.000000000E+02,43480000
sflx_error,err_lake_dirty_wb,input,fira,0,real,1.000000000E+02,42C80000
sflx_error,err_lake_dirty_wb,input,fsh,0,real,2.000000000E+02,43480000
sflx_error,err_lake_dirty_wb,input,fcev,0,real,5.000000000E+01,42480000
sflx_error,err_lake_dirty_wb,input,fgev,0,real,1.500000000E+02,43160000
sflx_error,err_lake_dirty_wb,input,fctr,0,real,6.000000000E+01,42700000
sflx_error,err_lake_dirty_wb,input,ssoil,0,real,4.000000000E+01,42200000
sflx_error,err_lake_dirty_wb,input,sav,0,real,4.000000000E+02,43C80000
sflx_error,err_lake_dirty_wb,input,sag,0,real,2.000000000E+02,43480000
sflx_error,err_lake_dirty_wb,input,firr,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,canhs,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,pah,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,beg_wb,0,real,1.000000000E+06,49742400
sflx_error,err_lake_dirty_wb,input,canliq,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,canice,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,sneqv,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,wa,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,prcp,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,ecan,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,etran,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,edir,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,runsrf,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,runsub,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,qtldrn,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,dt,0,real,6.000000000E+01,42700000
sflx_error,err_lake_dirty_wb,input,irmirate,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,irfirate,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,acc_dwater,0,real,3.000000000E+00,40400000
sflx_error,err_lake_dirty_wb,input,acc_prcp,0,real,7.000000000E+00,40E00000
sflx_error,err_lake_dirty_wb,input,acc_ecan,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,acc_etran,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,acc_edir,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,smc,1,real,2.500000000E-01,3E800000
sflx_error,err_lake_dirty_wb,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
sflx_error,err_lake_dirty_wb,input,smc,2,real,2.500000000E-01,3E800000
sflx_error,err_lake_dirty_wb,input,dzsnso,2,real,3.000000119E-01,3E99999A
sflx_error,err_lake_dirty_wb,input,smc,3,real,2.500000000E-01,3E800000
sflx_error,err_lake_dirty_wb,input,dzsnso,3,real,6.000000238E-01,3F19999A
sflx_error,err_lake_dirty_wb,input,smc,4,real,2.500000000E-01,3E800000
sflx_error,err_lake_dirty_wb,input,dzsnso,4,real,1.000000000E+00,3F800000
sflx_error,err_lake_dirty_wb,input,fveg,0,real,8.000000119E-01,3F4CCCCD
sflx_error,err_lake_dirty_wb,input,fsrv,0,real,4.000000000E+01,42200000
sflx_error,err_lake_dirty_wb,input,fsrg,0,real,1.600000000E+02,43200000
sflx_error,err_lake_dirty_wb,input,zwt,0,real,2.500000000E+00,40200000
sflx_error,err_lake_dirty_wb,input,pahv,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,pahg,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,input,pahb,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,output,errwat,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,output,acc_dwater,0,real,3.000000000E+00,40400000
sflx_error,err_lake_dirty_wb,output,acc_prcp,0,real,7.000000000E+00,40E00000
sflx_error,err_lake_dirty_wb,output,acc_ecan,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,output,acc_etran,0,real,0.000000000E+00,00000000
sflx_error,err_lake_dirty_wb,output,acc_edir,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,ist,0,int,1,
sflx_error,err_second_substep,input,nsoil,0,int,4,
sflx_error,err_second_substep,input,nsnow,0,int,3,
sflx_error,err_second_substep,input,calculate_soil,0,int,1,
sflx_error,err_second_substep,input,swdown,0,real,8.000000000E+02,44480000
sflx_error,err_second_substep,input,fsa,0,real,6.000000000E+02,44160000
sflx_error,err_second_substep,input,fsr,0,real,2.000000000E+02,43480000
sflx_error,err_second_substep,input,fira,0,real,1.000000000E+02,42C80000
sflx_error,err_second_substep,input,fsh,0,real,2.000000000E+02,43480000
sflx_error,err_second_substep,input,fcev,0,real,5.000000000E+01,42480000
sflx_error,err_second_substep,input,fgev,0,real,1.500000000E+02,43160000
sflx_error,err_second_substep,input,fctr,0,real,6.000000000E+01,42700000
sflx_error,err_second_substep,input,ssoil,0,real,4.000000000E+01,42200000
sflx_error,err_second_substep,input,sav,0,real,4.000000000E+02,43C80000
sflx_error,err_second_substep,input,sag,0,real,2.000000000E+02,43480000
sflx_error,err_second_substep,input,firr,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,canhs,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,pah,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,beg_wb,0,real,5.000060120E+02,43FA00C5
sflx_error,err_second_substep,input,canliq,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,canice,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,sneqv,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,wa,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,prcp,0,real,1.000000047E-03,3A83126F
sflx_error,err_second_substep,input,ecan,0,real,9.999999747E-05,38D1B717
sflx_error,err_second_substep,input,etran,0,real,1.999999949E-04,3951B717
sflx_error,err_second_substep,input,edir,0,real,3.000000142E-04,399D4952
sflx_error,err_second_substep,input,runsrf,0,real,2.999999933E-02,3CF5C28F
sflx_error,err_second_substep,input,runsub,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,qtldrn,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,dt,0,real,6.000000000E+01,42700000
sflx_error,err_second_substep,input,irmirate,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,irfirate,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,acc_dwater,0,real,-2.999999933E-02,BCF5C28F
sflx_error,err_second_substep,input,acc_prcp,0,real,5.999999866E-02,3D75C28F
sflx_error,err_second_substep,input,acc_ecan,0,real,6.000000052E-03,3BC49BA6
sflx_error,err_second_substep,input,acc_etran,0,real,1.200000010E-02,3C449BA6
sflx_error,err_second_substep,input,acc_edir,0,real,1.799999923E-02,3C9374BC
sflx_error,err_second_substep,input,smc,1,real,2.500000000E-01,3E800000
sflx_error,err_second_substep,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
sflx_error,err_second_substep,input,smc,2,real,2.500000000E-01,3E800000
sflx_error,err_second_substep,input,dzsnso,2,real,3.000000119E-01,3E99999A
sflx_error,err_second_substep,input,smc,3,real,2.500000000E-01,3E800000
sflx_error,err_second_substep,input,dzsnso,3,real,6.000000238E-01,3F19999A
sflx_error,err_second_substep,input,smc,4,real,2.500000000E-01,3E800000
sflx_error,err_second_substep,input,dzsnso,4,real,1.000000000E+00,3F800000
sflx_error,err_second_substep,input,fveg,0,real,8.000000119E-01,3F4CCCCD
sflx_error,err_second_substep,input,fsrv,0,real,4.000000000E+01,42200000
sflx_error,err_second_substep,input,fsrg,0,real,1.600000000E+02,43200000
sflx_error,err_second_substep,input,zwt,0,real,2.500000000E+00,40200000
sflx_error,err_second_substep,input,pahv,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,pahg,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,input,pahb,0,real,0.000000000E+00,00000000
sflx_error,err_second_substep,output,errwat,0,real,-5.401197076E-02,BD5D3BA8
sflx_error,err_second_substep,output,acc_dwater,0,real,-3.601196408E-02,BD138148
sflx_error,err_second_substep,output,acc_prcp,0,real,1.200000048E-01,3DF5C290
sflx_error,err_second_substep,output,acc_ecan,0,real,1.200000010E-02,3C449BA6
sflx_error,err_second_substep,output,acc_etran,0,real,2.400000021E-02,3CC49BA6
sflx_error,err_second_substep,output,acc_edir,0,real,3.599999845E-02,3D1374BC
sflx_error,err_flood_irrigation,input,ist,0,int,1,
sflx_error,err_flood_irrigation,input,nsoil,0,int,4,
sflx_error,err_flood_irrigation,input,nsnow,0,int,3,
sflx_error,err_flood_irrigation,input,calculate_soil,0,int,1,
sflx_error,err_flood_irrigation,input,swdown,0,real,8.000000000E+02,44480000
sflx_error,err_flood_irrigation,input,fsa,0,real,6.000000000E+02,44160000
sflx_error,err_flood_irrigation,input,fsr,0,real,2.000000000E+02,43480000
sflx_error,err_flood_irrigation,input,fira,0,real,1.000000000E+02,42C80000
sflx_error,err_flood_irrigation,input,fsh,0,real,2.000000000E+02,43480000
sflx_error,err_flood_irrigation,input,fcev,0,real,5.000000000E+01,42480000
sflx_error,err_flood_irrigation,input,fgev,0,real,1.500000000E+02,43160000
sflx_error,err_flood_irrigation,input,fctr,0,real,6.000000000E+01,42700000
sflx_error,err_flood_irrigation,input,ssoil,0,real,4.000000000E+01,42200000
sflx_error,err_flood_irrigation,input,sav,0,real,4.000000000E+02,43C80000
sflx_error,err_flood_irrigation,input,sag,0,real,2.000000000E+02,43480000
sflx_error,err_flood_irrigation,input,firr,0,real,0.000000000E+00,00000000
sflx_error,err_flood_irrigation,input,canhs,0,real,0.000000000E+00,00000000
sflx_error,err_flood_irrigation,input,pah,0,real,0.000000000E+00,00000000
sflx_error,err_flood_irrigation,input,beg_wb,0,real,4.999899902E+02,43F9FEB8
