case,case_index,k,delt,conflx,ktau,nroot,meltfactor,ivgtyp,isltyp,isice,xland,seaice,prcpms,newsnms,patm,tabs,qvatm,qcatm,rho,glw,gsw,qkms,tkms,pc,lai,vegfra,sat,cn,c1sn,c2sn,cw,xlv,cp,rovcp,g0_p,stbolt,kqwrtz,kice,kwt,qwrtz,rhocs,dqm,qmin,ref,wilt,psis,bclh,ksat,alb_snow_free,zsmain,zshalf,iland_before,snwe_before,snhei_before,snowfrac_before,rhosn_before,rhonewsn_before,rhosnfall_before,snowrat_before,grauprat_before,icerat_before,curat_before,alb_snow_before,emiss_before,mavail_before,alb_before,cst_before,znt_before,soilt_before,soilt1_before,tsnav_before,dew_before,qvg_before,qsg_before,qcg_before,smelt_before,snoh_before,snflx_before,snom_before,snowfallac_before,acsnow_before,edir1_before,ec1_before,ett1_before,eeta_before,qfx_before,hfx_before,s_before,sublim_before,evapl_before,prcpl_before,fltot_before,runoff1_before,runoff2_before,infiltr_before,smf_before,rsm_before,snweprint_before,snheiprint_before,soilm1d_before,ts1d_before,smfrkeep_before,keepfr_before,soilice_before,soiliqw_before,iland_after,snwe_after,snhei_after,snowfrac_after,rhosn_after,rhonewsn_after,rhosnfall_after,snowrat_after,grauprat_after,icerat_after,curat_after,alb_snow_after,emiss_after,mavail_after,alb_after,cst_after,znt_after,soilt_after,soilt1_after,tsnav_after,dew_after,qvg_after,qsg_after,qcg_after,smelt_after,snoh_after,snflx_after,snom_after,snowfallac_after,acsnow_after,edir1_after,ec1_after,ett1_after,eeta_after,qfx_after,hfx_after,s_after,sublim_after,evapl_after,prcpl_after,fltot_after,runoff1_after,runoff2_after,infiltr_after,smf_after,rsm_after,snweprint_after,snheiprint_after,soilm1d_after,ts1d_after,smfrkeep_after,keepfr_after,soilice_after,soiliqw_after
fresh_snow_keep_albedo,7,8,60.0000000,40.0000000,1,6,1.00000000,10,6,15,1.00000000,0.00000000,0.999999997E-6,0.499999987E-5,0.949999988,268.000000,0.219999999E-2,0.00000000,1.25000000,235.000000,70.0000000,0.999999978E-2,0.899999961E-2,0.400000006,2.90000010,35.0000000,0.399999990E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,1.60000002,1.29999995,10,0.199999996E-1,0.166666672,0.850000024,120.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.349999994,0.920000017,0.600000024,0.330000013,0.494999986E-3,0.750000030E-1,267.000000,267.000000,-6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.291000009,270.899994,0.00000000,0.00000000,0.00000000,0.291000009,15,0.203992594E-1,0.171082824,0.560495138,119.236168,68.3138199,68.3138199,1.00000000,0.00000000,0.00000000,0.00000000,0.349999994,0.980000019,1.00000000,0.699999988,0.400084566E-3,0.750000030E-1,264.272888,266.122040,-7.95254517,0.322205233E-5,0.187779474E-2,0.187779474E-2,0.00000000,0.00000000,0.00000000,-0.550173759,0.00000000,12.3914976,0.00000000,0.00000000,0.00000000,0.00000000,-0.402756541E-5,-11.4181480,-42.7404976,-0.550173759,0.00000000,0.00000000,0.999999997E-6,1.55386734,0.848209993E-6,0.00000000,-0.848149213E-7,0.00000000,0.00000000,0.203992594E-1,0.171082824,0.290999800,270.899994,0.225637943,0.00000000,0.225637943,0.879258513E-1
fresh_snow_keep_albedo,7,9,60.0000000,40.0000000,1,6,1.00000000,10,6,15,1.00000000,0.00000000,0.999999997E-6,0.499999987E-5,0.949999988,268.000000,0.219999999E-2,0.00000000,1.25000000,235.000000,70.0000000,0.999999978E-2,0.899999961E-2,0.400000006,2.90000010,35.0000000,0.399999990E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,3.00000000,2.29999995,10,0.199999996E-1,0.166666672,0.850000024,120.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.349999994,0.920000017,0.600000024,0.330000013,0.494999986E-3,0.750000030E-1,267.000000,267.000000,-6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.294000000,271.600006,0.00000000,0.00000000,0.00000000,0.294000000,15,0.203992594E-1,0.171082824,0.560495138,119.236168,68.3138199,68.3138199,1.00000000,0.00000000,0.00000000,0.00000000,0.349999994,0.980000019,1.00000000,0.699999988,0.400084566E-3,0.750000030E-1,264.272888,266.122040,-7.95254517,0.322205233E-5,0.187779474E-2,0.187779474E-2,0.00000000,0.00000000,0.00000000,-0.550173759,0.00000000,12.3914976,0.00000000,0.00000000,0.00000000,0.00000000,-0.402756541E-5,-11.4181480,-42.7404976,-0.550173759,0.00000000,0.00000000,0.999999997E-6,1.55386734,0.848209993E-6,0.00000000,-0.848149213E-7,0.00000000,0.00000000,0.203992594E-1,0.171082824,0.294000000,271.600006,0.217921391,0.00000000,0.217921391,0.978707373E-1
graupel_dense_new_snow,8,1,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.310000002,272.000000,0.00000000,0.00000000,0.00000000,0.310000002,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.311179399,271.630859,0.166906983,1.00000000,0.173477516,0.153870225
graupel_dense_new_snow,8,2,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,0.999999978E-2,0.499999989E-2,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.312999994,272.299988,0.00000000,0.00000000,0.00000000,0.312999994,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.312919170,272.283295,0.160491481,0.00000000,0.161126986,0.167985708
graupel_dense_new_snow,8,3,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,0.399999991E-1,0.249999985E-1,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.316000015,272.600006,0.00000000,0.00000000,0.00000000,0.316000015,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.315966398,272.599060,0.149112850,0.00000000,0.149173766,0.181743622
graupel_dense_new_snow,8,4,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,0.100000001,0.700000003E-1,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.319000006,272.899994,0.00000000,0.00000000,0.00000000,0.319000006,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.318988562,272.899902,0.123633042,0.00000000,0.123647124,0.207717597
graupel_dense_new_snow,8,5,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,0.300000012,0.200000003,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.321999997,273.200012,0.00000000,0.00000000,0.00000000,0.321999997,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.321998924,273.200165,0.357777774,0.00000000,0.00000000,0.321999997
graupel_dense_new_snow,8,6,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,0.600000024,0.450000018,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.324999988,273.500000,0.00000000,0.00000000,0.00000000,0.324999988,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.324999571,273.499969,0.361111075,0.00000000,0.00000000,0.324999988
graupel_dense_new_snow,8,7,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,1.00000000,0.800000012,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.328000009,273.799988,0.00000000,0.00000000,0.00000000,0.328000009,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.327999622,273.799927,0.364444435,0.00000000,0.00000000,0.328000009
graupel_dense_new_snow,8,8,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,1.60000002,1.29999995,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.331000000,274.100006,0.00000000,0.00000000,0.00000000,0.331000000,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.330999762,274.100006,0.367777765,0.00000000,0.00000000,0.331000000
graupel_dense_new_snow,8,9,60.0000000,40.0000000,1,4,1.00000000,12,8,15,1.00000000,0.00000000,0.00000000,0.799999998E-5,0.949999988,274.000000,0.480000023E-2,0.00000000,1.25000000,300.000000,110.000000,0.999999978E-2,0.899999961E-2,0.400000006,5.67999983,30.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.180000007,3.00000000,2.29999995,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,100.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.935000002,0.600000024,0.550000012,0.00000000,0.200000003,272.899994,272.799988,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.333999991,274.399994,0.00000000,0.00000000,0.00000000,0.333999991,15,0.304474942E-1,0.119901761,0.688049734,253.937012,500.000000,500.000000,0.00000000,1.00000000,0.00000000,0.00000000,0.699999988,0.965960920,1.00000000,0.503369212,0.342899839E-4,0.200000003,269.893127,272.010956,-2.40188599,0.174803627E-4,0.305196410E-2,0.305196410E-2,0.188697188E-3,0.00000000,0.00000000,-1.89591885,0.00000000,5.96000004,0.00000000,0.00000000,0.00000000,0.00000000,-0.218504538E-4,-59.9706116,-47.0951920,-75.1538925,0.00000000,-0.589678802E-5,0.00000000,11.4948559,0.153507432E-10,0.00000000,-0.411240109E-8,0.00000000,0.00000000,0.304474942E-1,0.119901761,0.333999991,274.399994,0.371111095,0.00000000,0.00000000,0.333999991
urban_snow_cap,9,1,60.0000000,40.0000000,1,1,1.00000000,13,6,15,1.00000000,0.00000000,0.00000000,0.00000000,0.949999988,269.000000,0.249999994E-2,0.00000000,1.25000000,245.000000,100.000000,0.999999978E-2,0.899999961E-2,0.400000006,1.00000000,10.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,100.000000,300.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.879999995,0.600000024,0.500000000,0.00000000,0.500000000,268.000000,268.000000,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.200000003,267.000000,0.00000000,0.00000000,0.00000000,0.200000003,15,0.220000222,1.22194242,0.750000000,180.041397,100.000000,300.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.955000043,0.939508796,0.542354941,0.228561401E-7,0.500000000,266.059082,267.999756,-5.72424316,0.304748528E-5,0.219525141E-2,0.219525141E-2,0.00000000,0.00000000,0.00000000,-0.425959527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.380935671E-5,-10.7995262,-33.7248497,-0.425959527,0.00000000,0.00000000,0.00000000,0.338363647E-1,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.220000222,1.22194242,0.200121254,267.084900,0.150949582,1.00000000,0.150614560,0.644468963E-1
urban_snow_cap,9,2,60.0000000,40.0000000,1,1,1.00000000,13,6,15,1.00000000,0.00000000,0.00000000,0.00000000,0.949999988,269.000000,0.249999994E-2,0.00000000,1.25000000,245.000000,100.000000,0.999999978E-2,0.899999961E-2,0.400000006,1.00000000,10.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,0.999999978E-2,0.499999989E-2,13,0.219999999,1.22222221,0.949999988,180.000000,100.000000,300.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.879999995,0.600000024,0.500000000,0.00000000,0.500000000,268.000000,268.000000,-0.500000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.203000009,267.600006,0.00000000,0.00000000,0.00000000,0.203000009,15,0.220000222,1.22194242,0.750000000,180.041397,100.000000,300.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.955000043,0.939508796,0.542354941,0.228561401E-7,0.500000000,266.059082,267.999756,-5.72424316,0.304748528E-5,0.219525141E-2,0.219525141E-2,0.00000000,0.00000000,0.00000000,-0.425959527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.380935671E-5,-10.7995262,-33.7248497,-0.425959527,0.00000000,0.00000000,0.00000000,0.338363647E-1,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.220000222,1.22194242,0.202984095,267.546478,0.151790425,0.00000000,0.152025297,0.661772341E-1
