run,step,case,k,dt,ktau,myj,frpcpn,mosaic_lu,mosaic_soil,rdlai2d,iswater,isice,xice_threshold,nlcat,nscat,lutype,cp,rovcp,g0,lv,stbolt,zs,ivgtyp,isltyp,xland,xice,tbot,shdmin,shdmax,vegfra,rainbl,frzfrac,glw,gsw,chs,flqc,flhc,albbck,z3d,p8w,t3d,qv3d,qc3d,rho3d,snow_i,snowh_i,snowc_i,canwat_i,snoalb_i,alb_i,emiss_i,lai_i,mavail_i,sfcexc_i,z0_i,znt_i,soilt_i,hfx_i,qfx_i,lh_i,sfcevp_i,sfcrunoff_i,udrunoff_i,acrunoff_i,grdflx_i,acsnow_i,snom_i,qvg_i,qcg_i,dew_i,qsfc_i,qsg_i,chklowq_i,soilt1_i,tsnav_i,smavail_i,smmax_i,rhosnf_i,precipfr_i,snowfallac_i,soilmois_i,sh2o_i,tso_i,smfr3d_i,keepfr_i,snow,snowh,snowc,canwat,snoalb,alb,emiss,lai,mavail,sfcexc,z0,znt,soilt,hfx,qfx,lh,sfcevp,sfcrunoff,udrunoff,acrunoff,grdflx,acsnow,snom,qvg,qcg,dew,qsfc,qsg,chklowq,soilt1,tsnav,smavail,smmax,rhosnf,precipfr,snowfallac,soilmois,sh2o,tso,smfr3d,keepfr
1,2,cold_crop_snowfall,1,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.00000000,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.180042595,0.817948505E-1,266.972473,0.105739400,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.180079073,0.824033916E-1,267.228516,0.109293327,1.00000000
1,2,cold_crop_snowfall,2,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.999999978E-2,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.185994685,0.876001418E-1,268.736755,0.108570650,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.185990781,0.867813453E-1,268.532715,0.109328426,0.00000000
1,2,cold_crop_snowfall,3,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.399999991E-1,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.191999495,0.926725119E-1,269.787659,0.110285692,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.191999048,0.925811678E-1,269.771576,0.110363320,0.00000000
1,2,cold_crop_snowfall,4,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.100000001,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.197999686,0.989076868E-1,270.697906,0.110083126,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.197999358,0.988899469E-1,270.695770,0.110102206,0.00000000
1,2,cold_crop_snowfall,5,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.300000012,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.204000086,0.108684406,271.599792,0.105902813,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.204000145,0.108681329,271.599579,0.105906300,0.00000000
1,2,cold_crop_snowfall,6,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.600000024,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.210000515,0.129865229,272.499969,0.890372545E-1,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.210001022,0.129863963,272.499939,0.890391916E-1,0.00000000
1,2,cold_crop_snowfall,7,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,1.00000000,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.216000378,0.216000021,273.400116,0.194444448,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.216000736,0.216000378,273.400238,0.194444850,0.00000000
1,2,cold_crop_snowfall,8,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,1.60000002,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.221999764,0.221999764,274.299957,0.201111108,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.221999526,0.221999526,274.299988,0.201110825,0.00000000
1,2,cold_crop_snowfall,9,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,3.00000000,12,3,1.00000000,0.00000000,278.000000,10.0000000,95.0000000,88.0000000,0.800000012,1.00000000,250.000000,150.000000,0.800000038E-2,0.700000022E-2,7.00000000,0.180000007,80.0000000,95000.0000,268.000000,0.219999999E-2,0.199999995E-4,1.10000002,12.6344957,0.658837259E-1,0.230481088,0.285491824,0.660000026,0.284774393,0.945371628,5.63882351,0.744883716,0.632344233E-2,0.189705878,0.189705878,266.504913,-10.6006031,0.259465821E-6,0.648999810,7.50003147,0.00000000,0.00000000,0.00000000,218.071167,3.25000000,0.00000000,0.225501042E-2,0.00000000,0.00000000,0.224993681E-2,0.228217966E-2,1.00000000,268.118988,-6.04537964,653.100220,1305.00000,68.3138199,0.800000012,11.7106619,0.228000015,0.228000015,278.000000,0.207777783,0.00000000,13.2689381,0.719503313E-1,0.243526518,0.450983107,0.660000026,0.660000026,0.980000019,5.63882351,0.749342322,0.632344233E-2,0.189705878,0.189705878,266.576233,-10.0948486,0.309880903E-6,0.878512383,7.50006866,0.00000000,0.00000000,0.00000000,0.599730670,3.25000000,0.00000000,0.229590549E-2,0.00000000,0.00000000,0.229064655E-2,0.229590549E-2,1.00000000,267.228516,-6.24761963,653.100342,1305.00000,68.3138199,0.800000012,23.4213238,0.228000015,0.228000015,278.000000,0.207777783,0.00000000
1,2,deep_pack_forest,1,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.00000000,2,8,1.00000000,0.00000000,276.000000,30.0000000,95.0000000,92.0000000,0.00000000,0.00000000,235.000000,110.000000,0.600000005E-2,0.499999989E-2,5.00000000,0.119999997,80.0000000,95000.0000,263.000000,0.139999995E-2,0.00000000,1.10000002,139.999954,0.449999839,0.640738547,0.499889702E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967528343,0.451977644E-2,0.800000012,0.800000012,262.076233,-4.68143320,0.246864658E-6,0.663623631,7.50002956,0.00000000,0.00000000,0.00000000,94.7407990,3.25000000,0.00000000,0.153943512E-2,0.00000000,0.00000000,0.153706886E-2,0.154532655E-2,1.00000000,262.499634,-10.5278625,1046.55005,1431.00000,-1000.00000,0.00000000,0.00000000,0.330156356,0.164991543,262.883423,0.183083639,1.00000000,139.999908,0.449999690,0.640738547,0.499765798E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967707098,0.451977644E-2,0.800000012,0.800000012,262.279602,-3.65089035,0.277366439E-6,0.746050239,7.50006294,0.00000000,0.00000000,0.00000000,70.5815964,3.25000000,0.00000000,0.156681368E-2,0.00000000,0.00000000,0.156436267E-2,0.157374260E-2,1.00000000,262.499390,-10.5115051,1046.55017,1431.00000,-1000.00000,0.00000000,0.00000000,0.330304176,0.165480345,262.932678,0.183083639,1.00000000
1,2,deep_pack_forest,2,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.999999978E-2,2,8,1.00000000,0.00000000,276.000000,30.0000000,95.0000000,92.0000000,0.00000000,0.00000000,235.000000,110.000000,0.600000005E-2,0.499999989E-2,5.00000000,0.119999997,80.0000000,95000.0000,263.000000,0.139999995E-2,0.00000000,1.10000002,139.999954,0.449999839,0.640738547,0.499889702E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967528343,0.451977644E-2,0.800000012,0.800000012,262.076233,-4.68143320,0.246864658E-6,0.663623631,7.50002956,0.00000000,0.00000000,0.00000000,94.7407990,3.25000000,0.00000000,0.153943512E-2,0.00000000,0.00000000,0.153706886E-2,0.154532655E-2,1.00000000,262.499634,-10.5278625,1046.55005,1431.00000,-1000.00000,0.00000000,0.00000000,0.332977712,0.167664453,264.053589,0.183302522,0.00000000,139.999908,0.449999690,0.640738547,0.499765798E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967707098,0.451977644E-2,0.800000012,0.800000012,262.279602,-3.65089035,0.277366439E-6,0.746050239,7.50006294,0.00000000,0.00000000,0.00000000,70.5815964,3.25000000,0.00000000,0.156681368E-2,0.00000000,0.00000000,0.156436267E-2,0.157374260E-2,1.00000000,262.499390,-10.5115051,1046.55017,1431.00000,-1000.00000,0.00000000,0.00000000,0.332957596,0.167180523,263.854553,0.183681607,0.00000000
1,2,deep_pack_forest,3,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.399999991E-1,2,8,1.00000000,0.00000000,276.000000,30.0000000,95.0000000,92.0000000,0.00000000,0.00000000,235.000000,110.000000,0.600000005E-2,0.499999989E-2,5.00000000,0.119999997,80.0000000,95000.0000,263.000000,0.139999995E-2,0.00000000,1.10000002,139.999954,0.449999839,0.640738547,0.499889702E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967528343,0.451977644E-2,0.800000012,0.800000012,262.076233,-4.68143320,0.246864658E-6,0.663623631,7.50002956,0.00000000,0.00000000,0.00000000,94.7407990,3.25000000,0.00000000,0.153943512E-2,0.00000000,0.00000000,0.153706886E-2,0.154532655E-2,1.00000000,262.499634,-10.5278625,1046.55005,1431.00000,-1000.00000,0.00000000,0.00000000,0.335997105,0.171224356,265.381622,0.183024272,0.00000000,139.999908,0.449999690,0.640738547,0.499765798E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967707098,0.451977644E-2,0.800000012,0.800000012,262.279602,-3.65089035,0.277366439E-6,0.746050239,7.50006294,0.00000000,0.00000000,0.00000000,70.5815964,3.25000000,0.00000000,0.156681368E-2,0.00000000,0.00000000,0.156436267E-2,0.157374260E-2,1.00000000,262.499390,-10.5115051,1046.55017,1431.00000,-1000.00000,0.00000000,0.00000000,0.335994154,0.171159014,265.359283,0.183080852,0.00000000
1,2,deep_pack_forest,4,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.100000001,2,8,1.00000000,0.00000000,276.000000,30.0000000,95.0000000,92.0000000,0.00000000,0.00000000,235.000000,110.000000,0.600000005E-2,0.499999989E-2,5.00000000,0.119999997,80.0000000,95000.0000,263.000000,0.139999995E-2,0.00000000,1.10000002,139.999954,0.449999839,0.640738547,0.499889702E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967528343,0.451977644E-2,0.800000012,0.800000012,262.076233,-4.68143320,0.246864658E-6,0.663623631,7.50002956,0.00000000,0.00000000,0.00000000,94.7407990,3.25000000,0.00000000,0.153943512E-2,0.00000000,0.00000000,0.153706886E-2,0.154532655E-2,1.00000000,262.499634,-10.5278625,1046.55005,1431.00000,-1000.00000,0.00000000,0.00000000,0.338999003,0.175125599,266.596313,0.182068124,0.00000000,139.999908,0.449999690,0.640738547,0.499765798E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967707098,0.451977644E-2,0.800000012,0.800000012,262.279602,-3.65089035,0.277366439E-6,0.746050239,7.50006294,0.00000000,0.00000000,0.00000000,70.5815964,3.25000000,0.00000000,0.156681368E-2,0.00000000,0.00000000,0.156436267E-2,0.157374260E-2,1.00000000,262.499390,-10.5115051,1046.55017,1431.00000,-1000.00000,0.00000000,0.00000000,0.338997990,0.175112292,266.592529,0.182081506,0.00000000
1,2,deep_pack_forest,5,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.300000012,2,8,1.00000000,0.00000000,276.000000,30.0000000,95.0000000,92.0000000,0.00000000,0.00000000,235.000000,110.000000,0.600000005E-2,0.499999989E-2,5.00000000,0.119999997,80.0000000,95000.0000,263.000000,0.139999995E-2,0.00000000,1.10000002,139.999954,0.449999839,0.640738547,0.499889702E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967528343,0.451977644E-2,0.800000012,0.800000012,262.076233,-4.68143320,0.246864658E-6,0.663623631,7.50002956,0.00000000,0.00000000,0.00000000,94.7407990,3.25000000,0.00000000,0.153943512E-2,0.00000000,0.00000000,0.153706886E-2,0.154532655E-2,1.00000000,262.499634,-10.5278625,1046.55005,1431.00000,-1000.00000,0.00000000,0.00000000,0.341999948,0.179874942,267.799683,0.180137455,0.00000000,139.999908,0.449999690,0.640738547,0.499765798E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967707098,0.451977644E-2,0.800000012,0.800000012,262.279602,-3.65089035,0.277366439E-6,0.746050239,7.50006294,0.00000000,0.00000000,0.00000000,70.5815964,3.25000000,0.00000000,0.156681368E-2,0.00000000,0.00000000,0.156436267E-2,0.157374260E-2,1.00000000,262.499390,-10.5115051,1046.55017,1431.00000,-1000.00000,0.00000000,0.00000000,0.341999888,0.179873601,267.799377,0.180138886,0.00000000
1,2,deep_pack_forest,6,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,0.600000024,2,8,1.00000000,0.00000000,276.000000,30.0000000,95.0000000,92.0000000,0.00000000,0.00000000,235.000000,110.000000,0.600000005E-2,0.499999989E-2,5.00000000,0.119999997,80.0000000,95000.0000,263.000000,0.139999995E-2,0.00000000,1.10000002,139.999954,0.449999839,0.640738547,0.499889702E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967528343,0.451977644E-2,0.800000012,0.800000012,262.076233,-4.68143320,0.246864658E-6,0.663623631,7.50002956,0.00000000,0.00000000,0.00000000,94.7407990,3.25000000,0.00000000,0.153943512E-2,0.00000000,0.00000000,0.153706886E-2,0.154532655E-2,1.00000000,262.499634,-10.5278625,1046.55005,1431.00000,-1000.00000,0.00000000,0.00000000,0.345000029,0.185975596,268.999878,0.176693007,0.00000000,139.999908,0.449999690,0.640738547,0.499765798E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967707098,0.451977644E-2,0.800000012,0.800000012,262.279602,-3.65089035,0.277366439E-6,0.746050239,7.50006294,0.00000000,0.00000000,0.00000000,70.5815964,3.25000000,0.00000000,0.156681368E-2,0.00000000,0.00000000,0.156436267E-2,0.157374260E-2,1.00000000,262.499390,-10.5115051,1046.55017,1431.00000,-1000.00000,0.00000000,0.00000000,0.345000029,0.185974881,268.999756,0.176693812,0.00000000
1,2,deep_pack_forest,7,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,1.00000000,2,8,1.00000000,0.00000000,276.000000,30.0000000,95.0000000,92.0000000,0.00000000,0.00000000,235.000000,110.000000,0.600000005E-2,0.499999989E-2,5.00000000,0.119999997,80.0000000,95000.0000,263.000000,0.139999995E-2,0.00000000,1.10000002,139.999954,0.449999839,0.640738547,0.499889702E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967528343,0.451977644E-2,0.800000012,0.800000012,262.076233,-4.68143320,0.246864658E-6,0.663623631,7.50002956,0.00000000,0.00000000,0.00000000,94.7407990,3.25000000,0.00000000,0.153943512E-2,0.00000000,0.00000000,0.153706886E-2,0.154532655E-2,1.00000000,262.499634,-10.5278625,1046.55005,1431.00000,-1000.00000,0.00000000,0.00000000,0.347999990,0.194460541,270.199921,0.170598537,0.00000000,139.999908,0.449999690,0.640738547,0.499765798E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967707098,0.451977644E-2,0.800000012,0.800000012,262.279602,-3.65089035,0.277366439E-6,0.746050239,7.50006294,0.00000000,0.00000000,0.00000000,70.5815964,3.25000000,0.00000000,0.156681368E-2,0.00000000,0.00000000,0.156436267E-2,0.157374260E-2,1.00000000,262.499390,-10.5115051,1046.55017,1431.00000,-1000.00000,0.00000000,0.00000000,0.347999960,0.194459766,270.199829,0.170599386,0.00000000
1,2,deep_pack_forest,8,60.0000000,2,F,T,0,0,F,17,15,0.500000000,28,19,0,1004.50000,0.285714298,9.81000042,2500000.00,0.567051011E-7,1.60000002,2,8,1.00000000,0.00000000,276.000000,30.0000000,95.0000000,92.0000000,0.00000000,0.00000000,235.000000,110.000000,0.600000005E-2,0.499999989E-2,5.00000000,0.119999997,80.0000000,95000.0000,263.000000,0.139999995E-2,0.00000000,1.10000002,139.999954,0.449999839,0.640738547,0.499889702E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967528343,0.451977644E-2,0.800000012,0.800000012,262.076233,-4.68143320,0.246864658E-6,0.663623631,7.50002956,0.00000000,0.00000000,0.00000000,94.7407990,3.25000000,0.00000000,0.153943512E-2,0.00000000,0.00000000,0.153706886E-2,0.154532655E-2,1.00000000,262.499634,-10.5278625,1046.55005,1431.00000,-1000.00000,0.00000000,0.00000000,0.350999981,0.208133847,271.399963,0.158739656,0.00000000,139.999908,0.449999690,0.640738547,0.499765798E-1,0.349999994,0.267369866,0.969222188,6.45692301,0.967707098,0.451977644E-2,0.800000012,0.800000012,262.279602,-3.65089035,0.277366439E-6,0.746050239,7.50006294,0.00000000,0.00000000,0.00000000,70.5815964,3.25000000,0.00000000,0.156681368E-2,0.00000000,0.00000000,0.156436267E-2,0.157374260E-2,1.00000000,262.499390,-10.5115051,1046.55017,1431.00000,-1000.00000,0.00000000,0.00000000,0.351000011,0.208135247,271.400055,0.158740148,1.00000000
