case,k,delt,ktau,conflx,iland,isoil,myj,meltfactor,rhonewsn,snhei_crit,prcpms,rainf,newsnow,snhei_before,snwe_before,snowfrac,rhosn_before,patm,qvatm,qcatm,glw,gsw,emiss_before,rnet,qkms,tkms,rho,alb_before,znt_before,xlv,cp,rovcp,cw,stbolt,tabs,zsmain,zshalf,tice,rhosice,capice,thdifice,tso_before,tso_after,soilt_before,soilt_after,soilt1_before,soilt1_after,tsnav_before,tsnav_after,qvg_before,qvg_after,qsg_before,qsg_after,qcg_before,qcg_after,dew_before,dew_after,snwe_after,snhei_after,rhosn_after,emiss_after,alb_after,znt_after,ilnb_before,ilnb_after,snweprint,snheiprint,rsm,smelt,snoh,snflx,snom_before,snom_after,eeta,qfx,hfx,s_before,s_after,sublim,prcpl,fltot
myj_condensing,2,60.0000000,1,40.0000000,24,16,1,1.00000000,100.000000,0.640399978E-1,0.00000000,0.00000000,0.00000000,0.119999997,0.299999993E-1,1.00000000,250.000000,0.949999988,0.400000019E-2,0.00000000,215.000000,35.0000000,0.990000010,-20.0000000,0.999999978E-2,0.899999961E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,262.000000,0.999999978E-2,0.499999989E-2,-15.5499878,915.251648,1825598.62,0.123842767E-5,257.600006,257.347046,257.000000,257.136322,257.000000,256.466949,-16.1499939,-16.3483582,0.971370027E-3,0.984531245E-3,0.971370027E-3,0.984531594E-3,0.00000000,0.00000000,0.00000000,0.301546861E-4,0.300023519E-1,0.120009407,250.000000,0.990000010,0.750000000,0.199999996E-1,1,1,0.300023519E-1,0.120009407,0.00000000,0.00000000,0.00000000,1.47819769,0.00000000,0.00000000,-0.392010916E-4,-110.583458,-58.0049782,0.00000000,1.47819769,-0.392010916E-4,0.00000000,0.00000000
myj_condensing,3,60.0000000,1,40.0000000,24,16,1,1.00000000,100.000000,0.640399978E-1,0.00000000,0.00000000,0.00000000,0.119999997,0.299999993E-1,1.00000000,250.000000,0.949999988,0.400000019E-2,0.00000000,215.000000,35.0000000,0.990000010,-20.0000000,0.999999978E-2,0.899999961E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,262.000000,0.399999991E-1,0.249999985E-1,-13.9499817,915.492798,1837497.25,0.123040832E-5,259.200012,259.150604,257.000000,257.136322,257.000000,256.466949,-16.1499939,-16.3483582,0.971370027E-3,0.984531245E-3,0.971370027E-3,0.984531594E-3,0.00000000,0.00000000,0.00000000,0.301546861E-4,0.300023519E-1,0.120009407,250.000000,0.990000010,0.750000000,0.199999996E-1,1,1,0.300023519E-1,0.120009407,0.00000000,0.00000000,0.00000000,1.47819769,0.00000000,0.00000000,-0.392010916E-4,-110.583458,-58.0049782,0.00000000,1.47819769,-0.392010916E-4,0.00000000,0.00000000
myj_condensing,4,60.0000000,1,40.0000000,24,16,1,1.00000000,100.000000,0.640399978E-1,0.00000000,0.00000000,0.00000000,0.119999997,0.299999993E-1,1.00000000,250.000000,0.949999988,0.400000019E-2,0.00000000,215.000000,35.0000000,0.990000010,-20.0000000,0.999999978E-2,0.899999961E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,262.000000,0.100000001,0.700000003E-1,-12.3500061,915.733948,1849401.88,0.122248821E-5,260.799988,260.789185,257.000000,257.136322,257.000000,256.466949,-16.1499939,-16.3483582,0.971370027E-3,0.984531245E-3,0.971370027E-3,0.984531594E-3,0.00000000,0.00000000,0.00000000,0.301546861E-4,0.300023519E-1,0.120009407,250.000000,0.990000010,0.750000000,0.199999996E-1,1,1,0.300023519E-1,0.120009407,0.00000000,0.00000000,0.00000000,1.47819769,0.00000000,0.00000000,-0.392010916E-4,-110.583458,-58.0049782,0.00000000,1.47819769,-0.392010916E-4,0.00000000,0.00000000
myj_condensing,5,60.0000000,1,40.0000000,24,16,1,1.00000000,100.000000,0.640399978E-1,0.00000000,0.00000000,0.00000000,0.119999997,0.299999993E-1,1.00000000,250.000000,0.949999988,0.400000019E-2,0.00000000,215.000000,35.0000000,0.990000010,-20.0000000,0.999999978E-2,0.899999961E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,262.000000,0.300000012,0.200000003,-10.7500000,915.975281,1861313.12,0.121466496E-5,262.399994,262.399170,257.000000,257.136322,257.000000,256.466949,-16.1499939,-16.3483582,0.971370027E-3,0.984531245E-3,0.971370027E-3,0.984531594E-3,0.00000000,0.00000000,0.00000000,0.301546861E-4,0.300023519E-1,0.120009407,250.000000,0.990000010,0.750000000,0.199999996E-1,1,1,0.300023519E-1,0.120009407,0.00000000,0.00000000,0.00000000,1.47819769,0.00000000,0.00000000,-0.392010916E-4,-110.583458,-58.0049782,0.00000000,1.47819769,-0.392010916E-4,0.00000000,0.00000000
myj_condensing,6,60.0000000,1,40.0000000,24,16,1,1.00000000,100.000000,0.640399978E-1,0.00000000,0.00000000,0.00000000,0.119999997,0.299999993E-1,1.00000000,250.000000,0.949999988,0.400000019E-2,0.00000000,215.000000,35.0000000,0.990000010,-20.0000000,0.999999978E-2,0.899999961E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,262.000000,0.600000024,0.450000018,-9.14999390,916.216675,1873230.38,0.120693744E-5,264.000000,263.999695,257.000000,257.136322,257.000000,256.466949,-16.1499939,-16.3483582,0.971370027E-3,0.984531245E-3,0.971370027E-3,0.984531594E-3,0.00000000,0.00000000,0.00000000,0.301546861E-4,0.300023519E-1,0.120009407,250.000000,0.990000010,0.750000000,0.199999996E-1,1,1,0.300023519E-1,0.120009407,0.00000000,0.00000000,0.00000000,1.47819769,0.00000000,0.00000000,-0.392010916E-4,-110.583458,-58.0049782,0.00000000,1.47819769,-0.392010916E-4,0.00000000,0.00000000
myj_condensing,7,60.0000000,1,40.0000000,24,16,1,1.00000000,100.000000,0.640399978E-1,0.00000000,0.00000000,0.00000000,0.119999997,0.299999993E-1,1.00000000,250.000000,0.949999988,0.400000019E-2,0.00000000,215.000000,35.0000000,0.990000010,-20.0000000,0.999999978E-2,0.899999961E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,262.000000,1.00000000,0.800000012,-7.54998779,916.458313,1885154.25,0.119930337E-5,265.600006,265.599823,257.000000,257.136322,257.000000,256.466949,-16.1499939,-16.3483582,0.971370027E-3,0.984531245E-3,0.971370027E-3,0.984531594E-3,0.00000000,0.00000000,0.00000000,0.301546861E-4,0.300023519E-1,0.120009407,250.000000,0.990000010,0.750000000,0.199999996E-1,1,1,0.300023519E-1,0.120009407,0.00000000,0.00000000,0.00000000,1.47819769,0.00000000,0.00000000,-0.392010916E-4,-110.583458,-58.0049782,0.00000000,1.47819769,-0.392010916E-4,0.00000000,0.00000000
myj_condensing,8,60.0000000,1,40.0000000,24,16,1,1.00000000,100.000000,0.640399978E-1,0.00000000,0.00000000,0.00000000,0.119999997,0.299999993E-1,1.00000000,250.000000,0.949999988,0.400000019E-2,0.00000000,215.000000,35.0000000,0.990000010,-20.0000000,0.999999978E-2,0.899999961E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,262.000000,1.60000002,1.29999995,-5.94998169,916.700073,1897084.38,0.119176138E-5,267.200012,267.199921,257.000000,257.136322,257.000000,256.466949,-16.1499939,-16.3483582,0.971370027E-3,0.984531245E-3,0.971370027E-3,0.984531594E-3,0.00000000,0.00000000,0.00000000,0.301546861E-4,0.300023519E-1,0.120009407,250.000000,0.990000010,0.750000000,0.199999996E-1,1,1,0.300023519E-1,0.120009407,0.00000000,0.00000000,0.00000000,1.47819769,0.00000000,0.00000000,-0.392010916E-4,-110.583458,-58.0049782,0.00000000,1.47819769,-0.392010916E-4,0.00000000,0.00000000
myj_condensing,9,60.0000000,1,40.0000000,24,16,1,1.00000000,100.000000,0.640399978E-1,0.00000000,0.00000000,0.00000000,0.119999997,0.299999993E-1,1.00000000,250.000000,0.949999988,0.400000019E-2,0.00000000,215.000000,35.0000000,0.990000010,-20.0000000,0.999999978E-2,0.899999961E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,262.000000,3.00000000,2.29999995,-4.35000610,916.941833,1909020.25,0.118431001E-5,268.799988,268.799988,257.000000,257.136322,257.000000,256.466949,-16.1499939,-16.3483582,0.971370027E-3,0.984531245E-3,0.971370027E-3,0.984531594E-3,0.00000000,0.00000000,0.00000000,0.301546861E-4,0.300023519E-1,0.120009407,250.000000,0.990000010,0.750000000,0.199999996E-1,1,1,0.300023519E-1,0.120009407,0.00000000,0.00000000,0.00000000,1.47819769,0.00000000,0.00000000,-0.392010916E-4,-110.583458,-58.0049782,0.00000000,1.47819769,-0.392010916E-4,0.00000000,0.00000000
partial_cover_melt,1,60.0000000,1,40.0000000,24,16,0,0.400000006,100.000000,0.640399978E-1,0.300000011E-5,0.500000000,0.00000000,0.200000003,0.500000007E-1,0.600000024,250.000000,0.949999988,0.499999989E-2,0.00000000,310.000000,70.0000000,0.990000010,25.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,276.000000,0.00000000,0.00000000,-2.14999390,917.274536,1925443.00,0.117420871E-5,271.000000,271.016541,273.100006,272.449982,272.600006,271.016541,-0.499877930E-1,-1.41671753,0.399609981E-2,0.401195325E-2,0.399609981E-2,0.377490139E-2,0.00000000,0.00000000,0.00000000,0.147011824E-4,0.499999113E-1,0.199998364,250.001602,0.990000010,0.750000000,0.199999996E-1,1,1,0.499999113E-1,0.199998364,0.107520002E-6,0.206080006E-7,7.50399971,1.89930940,0.00000000,0.123647996E-2,-0.191115359E-4,-54.1812057,-47.0422974,0.00000000,1.89930940,-0.191115359E-4,0.300000011E-5,0.00000000
partial_cover_melt,2,60.0000000,1,40.0000000,24,16,0,0.400000006,100.000000,0.640399978E-1,0.300000011E-5,0.500000000,0.00000000,0.200000003,0.500000007E-1,0.600000024,250.000000,0.949999988,0.499999989E-2,0.00000000,310.000000,70.0000000,0.990000010,25.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,276.000000,0.999999978E-2,0.499999989E-2,-2.10000610,917.282104,1925816.25,0.117398110E-5,271.049988,271.042786,273.100006,272.449982,272.600006,271.016541,-0.499877930E-1,-1.41671753,0.399609981E-2,0.401195325E-2,0.399609981E-2,0.377490139E-2,0.00000000,0.00000000,0.00000000,0.147011824E-4,0.499999113E-1,0.199998364,250.001602,0.990000010,0.750000000,0.199999996E-1,1,1,0.499999113E-1,0.199998364,0.107520002E-6,0.206080006E-7,7.50399971,1.89930940,0.00000000,0.123647996E-2,-0.191115359E-4,-54.1812057,-47.0422974,0.00000000,1.89930940,-0.191115359E-4,0.300000011E-5,0.00000000
partial_cover_melt,3,60.0000000,1,40.0000000,24,16,0,0.400000006,100.000000,0.640399978E-1,0.300000011E-5,0.500000000,0.00000000,0.200000003,0.500000007E-1,0.600000024,250.000000,0.949999988,0.499999989E-2,0.00000000,310.000000,70.0000000,0.990000010,25.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,276.000000,0.399999991E-1,0.249999985E-1,-2.04998779,917.289734,1926190.00,0.117375328E-5,271.100006,271.098541,273.100006,272.449982,272.600006,271.016541,-0.499877930E-1,-1.41671753,0.399609981E-2,0.401195325E-2,0.399609981E-2,0.377490139E-2,0.00000000,0.00000000,0.00000000,0.147011824E-4,0.499999113E-1,0.199998364,250.001602,0.990000010,0.750000000,0.199999996E-1,1,1,0.499999113E-1,0.199998364,0.107520002E-6,0.206080006E-7,7.50399971,1.89930940,0.00000000,0.123647996E-2,-0.191115359E-4,-54.1812057,-47.0422974,0.00000000,1.89930940,-0.191115359E-4,0.300000011E-5,0.00000000
partial_cover_melt,4,60.0000000,1,40.0000000,24,16,0,0.400000006,100.000000,0.640399978E-1,0.300000011E-5,0.500000000,0.00000000,0.200000003,0.500000007E-1,0.600000024,250.000000,0.949999988,0.499999989E-2,0.00000000,310.000000,70.0000000,0.990000010,25.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,276.000000,0.100000001,0.700000003E-1,-2.00000000,917.297302,1926563.25,0.117352590E-5,271.149994,271.149658,273.100006,272.449982,272.600006,271.016541,-0.499877930E-1,-1.41671753,0.399609981E-2,0.401195325E-2,0.399609981E-2,0.377490139E-2,0.00000000,0.00000000,0.00000000,0.147011824E-4,0.499999113E-1,0.199998364,250.001602,0.990000010,0.750000000,0.199999996E-1,1,1,0.499999113E-1,0.199998364,0.107520002E-6,0.206080006E-7,7.50399971,1.89930940,0.00000000,0.123647996E-2,-0.191115359E-4,-54.1812057,-47.0422974,0.00000000,1.89930940,-0.191115359E-4,0.300000011E-5,0.00000000
partial_cover_melt,5,60.0000000,1,40.0000000,24,16,0,0.400000006,100.000000,0.640399978E-1,0.300000011E-5,0.500000000,0.00000000,0.200000003,0.500000007E-1,0.600000024,250.000000,0.949999988,0.499999989E-2,0.00000000,310.000000,70.0000000,0.990000010,25.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,276.000000,0.300000012,0.200000003,-1.94998169,917.304810,1926936.75,0.117329841E-5,271.200012,271.199982,273.100006,272.449982,272.600006,271.016541,-0.499877930E-1,-1.41671753,0.399609981E-2,0.401195325E-2,0.399609981E-2,0.377490139E-2,0.00000000,0.00000000,0.00000000,0.147011824E-4,0.499999113E-1,0.199998364,250.001602,0.990000010,0.750000000,0.199999996E-1,1,1,0.499999113E-1,0.199998364,0.107520002E-6,0.206080006E-7,7.50399971,1.89930940,0.00000000,0.123647996E-2,-0.191115359E-4,-54.1812057,-47.0422974,0.00000000,1.89930940,-0.191115359E-4,0.300000011E-5,0.00000000
partial_cover_melt,6,60.0000000,1,40.0000000,24,16,0,0.400000006,100.000000,0.640399978E-1,0.300000011E-5,0.500000000,0.00000000,0.200000003,0.500000007E-1,0.600000024,250.000000,0.949999988,0.499999989E-2,0.00000000,310.000000,70.0000000,0.990000010,25.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,276.000000,0.600000024,0.450000018,-1.89999390,917.312378,1927310.00,0.117307127E-5,271.250000,271.249939,273.100006,272.449982,272.600006,271.016541,-0.499877930E-1,-1.41671753,0.399609981E-2,0.401195325E-2,0.399609981E-2,0.377490139E-2,0.00000000,0.00000000,0.00000000,0.147011824E-4,0.499999113E-1,0.199998364,250.001602,0.990000010,0.750000000,0.199999996E-1,1,1,0.499999113E-1,0.199998364,0.107520002E-6,0.206080006E-7,7.50399971,1.89930940,0.00000000,0.123647996E-2,-0.191115359E-4,-54.1812057,-47.0422974,0.00000000,1.89930940,-0.191115359E-4,0.300000011E-5,0.00000000
partial_cover_melt,7,60.0000000,1,40.0000000,24,16,0,0.400000006,100.000000,0.640399978E-1,0.300000011E-5,0.500000000,0.00000000,0.200000003,0.500000007E-1,0.600000024,250.000000,0.949999988,0.499999989E-2,0.00000000,310.000000,70.0000000,0.990000010,25.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,276.000000,1.00000000,0.800000012,-1.85000610,917.319946,1927683.38,0.117284401E-5,271.299988,271.299988,273.100006,272.449982,272.600006,271.016541,-0.499877930E-1,-1.41671753,0.399609981E-2,0.401195325E-2,0.399609981E-2,0.377490139E-2,0.00000000,0.00000000,0.00000000,0.147011824E-4,0.499999113E-1,0.199998364,250.001602,0.990000010,0.750000000,0.199999996E-1,1,1,0.499999113E-1,0.199998364,0.107520002E-6,0.206080006E-7,7.50399971,1.89930940,0.00000000,0.123647996E-2,-0.191115359E-4,-54.1812057,-47.0422974,0.00000000,1.89930940,-0.191115359E-4,0.300000011E-5,0.00000000
