case,k,delt,ktau,conflx,nroot,iland,isoil,ivgtyp,myj,meltfactor,rhonewsn,snhei_crit,prcpms,rainf,newsnow,snhei_before,snwe_before,snowfrac,rhosn_before,patm,qvatm,qcatm,glw,gsw,gswin,emiss,rnet,qkms,tkms,pc,cst_before,cst_after,drip,infwater,rho,vegfrac,alb,znt,lai,qwrtz,rhocs,dqm,qmin,ref,wilt,psis,bclh,ksat,sat,cn,xlv,cp,rovcp,g0_p,cw,stbolt,tabs,kqwrtz,kice,kwt,zsmain,zshalf,soilmois_before,soilmois_after,tso_before,tso_after,smfrkeep_before,smfrkeep_after,keepfr_before,keepfr_after,soilice,soiliqw,dew_before,dew_after,soilt_before,soilt_after,soilt1_before,soilt1_after,tsnav_before,tsnav_after,qvg_before,qvg_after,qsg_before,qsg_after,qcg_before,qcg_after,snwe_after,snhei_after,rhosn_after,ilnb_before,ilnb_after,snweprint,snheiprint,rsm,smelt,snoh,snflx,snom_before,snom_after,edir1,ec1,ett1,eeta,qfx,hfx,s,sublim,prcpl,fltot,runoff1,runoff2,mavail_before,mavail_after,infiltrp
deep_aged_snow_grass,2,60.0000000,1,40.0000000,6,10,6,10,0,1.00000000,100.000000,0.457428582E-1,0.00000000,0.00000000,0.00000000,0.428571433,0.150000006,1.00000000,350.000000,0.949999988,0.899999985E-3,0.00000000,195.000000,25.0000000,85.0000000,0.920000017,-35.0000000,0.800000038E-2,0.700000022E-2,0.400000006,0.00000000,0.00000000,0.00000000,0.00000000,1.25000000,0.150000006,0.699999988,0.199999996E-1,2.90000010,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,258.000000,7.69999981,2.20000005,0.569999993,0.999999978E-2,0.499999989E-2,0.262999982,0.262930512,265.899994,265.799835,0.00000000,0.224857152,0.00000000,0.00000000,0.225178227,0.603395738E-1,0.00000000,0.00000000,257.000000,256.982239,260.000000,259.997437,-16.1499939,-11.9337769,0.971370027E-3,0.970514491E-3,0.971370027E-3,0.970514491E-3,0.00000000,0.00000000,0.149999961,0.428571284,350.000000,1,2,0.149999961,0.428571284,0.00000000,0.00000000,0.00000000,-3.81059861,0.00000000,0.00000000,0.599373384E-9,0.00000000,0.158657660E-12,0.599532029E-6,1.69967330,-9.07754803,-3.81059861,0.599373379E-6,0.00000000,-0.321006775E-1,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
deep_aged_snow_grass,3,60.0000000,1,40.0000000,6,10,6,10,0,1.00000000,100.000000,0.457428582E-1,0.00000000,0.00000000,0.00000000,0.428571433,0.150000006,1.00000000,350.000000,0.949999988,0.899999985E-3,0.00000000,195.000000,25.0000000,85.0000000,0.920000017,-35.0000000,0.800000038E-2,0.700000022E-2,0.400000006,0.00000000,0.00000000,0.00000000,0.00000000,1.25000000,0.150000006,0.699999988,0.199999996E-1,2.90000010,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,258.000000,7.69999981,2.20000005,0.569999993,0.399999991E-1,0.249999985E-1,0.266000003,0.265985668,266.799988,266.784515,0.00000000,0.225051299,0.00000000,0.00000000,0.225109547,0.634014010E-1,0.00000000,0.00000000,257.000000,256.982239,260.000000,259.997437,-16.1499939,-11.9337769,0.971370027E-3,0.970514491E-3,0.971370027E-3,0.970514491E-3,0.00000000,0.00000000,0.149999961,0.428571284,350.000000,1,2,0.149999961,0.428571284,0.00000000,0.00000000,0.00000000,-3.81059861,0.00000000,0.00000000,0.599373384E-9,0.00000000,0.158657660E-12,0.599532029E-6,1.69967330,-9.07754803,-3.81059861,0.599373379E-6,0.00000000,-0.321006775E-1,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
deep_aged_snow_grass,4,60.0000000,1,40.0000000,6,10,6,10,0,1.00000000,100.000000,0.457428582E-1,0.00000000,0.00000000,0.00000000,0.428571433,0.150000006,1.00000000,350.000000,0.949999988,0.899999985E-3,0.00000000,195.000000,25.0000000,85.0000000,0.920000017,-35.0000000,0.800000038E-2,0.700000022E-2,0.400000006,0.00000000,0.00000000,0.00000000,0.00000000,1.25000000,0.150000006,0.699999988,0.199999996E-1,2.90000010,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,258.000000,7.69999981,2.20000005,0.569999993,0.100000001,0.700000003E-1,0.268999994,0.268994957,267.700012,267.696808,0.00000000,0.224677727,0.00000000,0.00000000,0.224692181,0.667770207E-1,0.00000000,0.00000000,257.000000,256.982239,260.000000,259.997437,-16.1499939,-11.9337769,0.971370027E-3,0.970514491E-3,0.971370027E-3,0.970514491E-3,0.00000000,0.00000000,0.149999961,0.428571284,350.000000,1,2,0.149999961,0.428571284,0.00000000,0.00000000,0.00000000,-3.81059861,0.00000000,0.00000000,0.599373384E-9,0.00000000,0.158657660E-12,0.599532029E-6,1.69967330,-9.07754803,-3.81059861,0.599373379E-6,0.00000000,-0.321006775E-1,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
deep_aged_snow_grass,5,60.0000000,1,40.0000000,6,10,6,10,0,1.00000000,100.000000,0.457428582E-1,0.00000000,0.00000000,0.00000000,0.428571433,0.150000006,1.00000000,350.000000,0.949999988,0.899999985E-3,0.00000000,195.000000,25.0000000,85.0000000,0.920000017,-35.0000000,0.800000038E-2,0.700000022E-2,0.400000006,0.00000000,0.00000000,0.00000000,0.00000000,1.25000000,0.150000006,0.699999988,0.199999996E-1,2.90000010,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,258.000000,7.69999981,2.20000005,0.569999993,0.300000012,0.200000003,0.271999985,0.271999687,268.600006,268.599762,0.00000000,0.223508567,0.00000000,0.00000000,0.223509938,0.708410293E-1,0.00000000,0.00000000,257.000000,256.982239,260.000000,259.997437,-16.1499939,-11.9337769,0.971370027E-3,0.970514491E-3,0.971370027E-3,0.970514491E-3,0.00000000,0.00000000,0.149999961,0.428571284,350.000000,1,2,0.149999961,0.428571284,0.00000000,0.00000000,0.00000000,-3.81059861,0.00000000,0.00000000,0.599373384E-9,0.00000000,0.158657660E-12,0.599532029E-6,1.69967330,-9.07754803,-3.81059861,0.599373379E-6,0.00000000,-0.321006775E-1,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
deep_aged_snow_grass,6,60.0000000,1,40.0000000,6,10,6,10,0,1.00000000,100.000000,0.457428582E-1,0.00000000,0.00000000,0.00000000,0.428571433,0.150000006,1.00000000,350.000000,0.949999988,0.899999985E-3,0.00000000,195.000000,25.0000000,85.0000000,0.920000017,-35.0000000,0.800000038E-2,0.700000022E-2,0.400000006,0.00000000,0.00000000,0.00000000,0.00000000,1.25000000,0.150000006,0.699999988,0.199999996E-1,2.90000010,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,258.000000,7.69999981,2.20000005,0.569999993,0.600000024,0.450000018,0.274999976,0.274999976,269.500000,269.499878,0.00000000,0.221150950,0.00000000,0.00000000,0.221151829,0.759633183E-1,0.00000000,0.00000000,257.000000,256.982239,260.000000,259.997437,-16.1499939,-11.9337769,0.971370027E-3,0.970514491E-3,0.971370027E-3,0.970514491E-3,0.00000000,0.00000000,0.149999961,0.428571284,350.000000,1,2,0.149999961,0.428571284,0.00000000,0.00000000,0.00000000,-3.81059861,0.00000000,0.00000000,0.599373384E-9,0.00000000,0.158657660E-12,0.599532029E-6,1.69967330,-9.07754803,-3.81059861,0.599373379E-6,0.00000000,-0.321006775E-1,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
deep_aged_snow_grass,7,60.0000000,1,40.0000000,6,10,6,10,0,1.00000000,100.000000,0.457428582E-1,0.00000000,0.00000000,0.00000000,0.428571433,0.150000006,1.00000000,350.000000,0.949999988,0.899999985E-3,0.00000000,195.000000,25.0000000,85.0000000,0.920000017,-35.0000000,0.800000038E-2,0.700000022E-2,0.400000006,0.00000000,0.00000000,0.00000000,0.00000000,1.25000000,0.150000006,0.699999988,0.199999996E-1,2.90000010,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,258.000000,7.69999981,2.20000005,0.569999993,1.00000000,0.800000012,0.277999997,0.277999908,270.399994,270.399933,0.00000000,0.216844738,0.00000000,0.00000000,0.216845348,0.828391761E-1,0.00000000,0.00000000,257.000000,256.982239,260.000000,259.997437,-16.1499939,-11.9337769,0.971370027E-3,0.970514491E-3,0.971370027E-3,0.970514491E-3,0.00000000,0.00000000,0.149999961,0.428571284,350.000000,1,2,0.149999961,0.428571284,0.00000000,0.00000000,0.00000000,-3.81059861,0.00000000,0.00000000,0.599373384E-9,0.00000000,0.158657660E-12,0.599532029E-6,1.69967330,-9.07754803,-3.81059861,0.599373379E-6,0.00000000,-0.321006775E-1,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
deep_aged_snow_grass,8,60.0000000,1,40.0000000,6,10,6,10,0,1.00000000,100.000000,0.457428582E-1,0.00000000,0.00000000,0.00000000,0.428571433,0.150000006,1.00000000,350.000000,0.949999988,0.899999985E-3,0.00000000,195.000000,25.0000000,85.0000000,0.920000017,-35.0000000,0.800000038E-2,0.700000022E-2,0.400000006,0.00000000,0.00000000,0.00000000,0.00000000,1.25000000,0.150000006,0.699999988,0.199999996E-1,2.90000010,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,258.000000,7.69999981,2.20000005,0.569999993,1.60000002,1.29999995,0.280999988,0.280999899,271.299988,271.300018,0.00000000,0.208815590,0.00000000,0.00000000,0.208815113,0.930663794E-1,0.00000000,0.00000000,257.000000,256.982239,260.000000,259.997437,-16.1499939,-11.9337769,0.971370027E-3,0.970514491E-3,0.971370027E-3,0.970514491E-3,0.00000000,0.00000000,0.149999961,0.428571284,350.000000,1,2,0.149999961,0.428571284,0.00000000,0.00000000,0.00000000,-3.81059861,0.00000000,0.00000000,0.599373384E-9,0.00000000,0.158657660E-12,0.599532029E-6,1.69967330,-9.07754803,-3.81059861,0.599373379E-6,0.00000000,-0.321006775E-1,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
deep_aged_snow_grass,9,60.0000000,1,40.0000000,6,10,6,10,0,1.00000000,100.000000,0.457428582E-1,0.00000000,0.00000000,0.00000000,0.428571433,0.150000006,1.00000000,350.000000,0.949999988,0.899999985E-3,0.00000000,195.000000,25.0000000,85.0000000,0.920000017,-35.0000000,0.800000038E-2,0.700000022E-2,0.400000006,0.00000000,0.00000000,0.00000000,0.00000000,1.25000000,0.150000006,0.699999988,0.199999996E-1,2.90000010,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,258.000000,7.69999981,2.20000005,0.569999993,3.00000000,2.29999995,0.283999979,0.283999979,272.200012,272.200012,0.00000000,0.191114873,0.00000000,0.00000000,0.191114873,0.111996591,0.00000000,0.00000000,257.000000,256.982239,260.000000,259.997437,-16.1499939,-11.9337769,0.971370027E-3,0.970514491E-3,0.971370027E-3,0.970514491E-3,0.00000000,0.00000000,0.149999961,0.428571284,350.000000,1,2,0.149999961,0.428571284,0.00000000,0.00000000,0.00000000,-3.81059861,0.00000000,0.00000000,0.599373384E-9,0.00000000,0.158657660E-12,0.599532029E-6,1.69967330,-9.07754803,-3.81059861,0.599373379E-6,0.00000000,-0.321006775E-1,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
melting_snow_rain,1,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,0.00000000,0.00000000,0.300000012,0.310348153,273.399994,273.149994,0.00000000,0.333333343,0.00000000,0.00000000,0.00000000,0.300000012,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
melting_snow_rain,2,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,0.999999978E-2,0.499999989E-2,0.303000003,0.306976497,273.600006,273.561981,0.00000000,0.336666644,0.00000000,0.00000000,0.00000000,0.303000003,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
melting_snow_rain,3,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,0.399999991E-1,0.249999985E-1,0.306000024,0.306386352,273.799988,273.797119,0.00000000,0.340000004,0.00000000,0.00000000,0.00000000,0.306000024,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
melting_snow_rain,4,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,0.100000001,0.700000003E-1,0.309000015,0.308941066,274.000000,273.999390,0.00000000,0.343333334,0.00000000,0.00000000,0.00000000,0.309000015,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
melting_snow_rain,5,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,0.300000012,0.200000003,0.312000006,0.311993808,274.199982,274.199921,0.00000000,0.346666664,0.00000000,0.00000000,0.00000000,0.312000006,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
melting_snow_rain,6,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,0.600000024,0.450000018,0.314999998,0.314997673,274.399994,274.399963,0.00000000,0.349999994,0.00000000,0.00000000,0.00000000,0.314999998,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
melting_snow_rain,7,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,1.00000000,0.800000012,0.318000019,0.317998111,274.600006,274.599945,0.00000000,0.353333354,0.00000000,0.00000000,0.00000000,0.318000019,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
melting_snow_rain,8,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,1.60000002,1.29999995,0.321000010,0.320998818,274.799988,274.800018,0.00000000,0.356666654,0.00000000,0.00000000,0.00000000,0.321000010,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
melting_snow_rain,9,60.0000000,1,40.0000000,6,10,4,10,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.319999993,0.799999982E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,180.000000,0.920000017,20.0000000,0.120000001E-1,0.999999978E-2,0.400000006,0.00000000,0.384811116E-7,0.00000000,0.249999994E-5,1.25000000,0.300000012,0.699999988,0.199999996E-1,2.90000010,0.250000000,1270000.00,0.451000005,0.340000018E-1,0.368999988,0.143000007,-0.786000013,5.30000019,0.719999980E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,274.600006,7.69999981,2.20000005,0.569999993,3.00000000,2.29999995,0.324000001,0.324000001,275.000000,275.000000,0.00000000,0.359999985,0.00000000,0.00000000,0.00000000,0.324000001,0.00000000,0.171027148E-5,273.140015,273.149994,273.049988,273.050507,-0.997924805E-2,-0.497436523E-1,0.399609981E-2,0.400747731E-2,0.399609981E-2,0.400747731E-2,0.00000000,0.00000000,0.799971223E-1,0.319984317,250.003265,1,2,0.799971223E-1,0.319984317,0.349439972E-6,0.501760020E-7,18.7600021,0.435577668E-1,0.00000000,0.301056006E-2,0.00000000,0.00000000,0.00000000,-0.213783937E-5,-6.06077480,-18.4755020,0.435577668E-1,0.00000000,0.300000011E-5,17.3534698,0.261278728E-6,0.00000000,0.600000024,1.00000000,-0.228889712E-5
thin_snow_frozen_crop,1,60.0000000,1,40.0000000,4,12,8,12,0,1.00000000,100.000000,0.800499991E-1,0.00000000,0.00000000,0.00000000,0.250000004E-1,0.499999989E-2,1.00000000,200.000000,0.949999988,0.209999993E-2,0.00000000,240.000000,60.0000000,200.000000,0.935000002,-5.00000000,0.109999999E-1,0.999999978E-2,0.400000006,0.00000000,0.320678737E-7,0.00000000,0.00000000,1.25000000,0.400000006,0.699999988,0.199999996E-1,5.67999983,0.100000001,1320000.00,0.416999996,0.599999987E-1,0.356999993,0.170000002,-0.356000006,7.75000000,0.169999998E-5,0.500000024E-3,0.500000000,2500000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,266.000000,7.69999981,2.20000005,0.569999993,0.00000000,0.00000000,0.280000001,0.280398369,264.000000,264.907104,0.155555561,0.155555561,1.00000000,1.00000000,0.155555561,0.139999986,0.00000000,0.106892901E-5,265.000000,265.007019,265.000000,264.907104,-8.14999390,-8.19293213,0.200109999E-2,0.200282456E-2,0.200109999E-2,0.200282456E-2,0.00000000,0.00000000,0.500007998E-2,0.250004008E-1,200.000000,1,1,0.500007998E-2,0.250004008E-1,0.00000000,0.00000000,0.00000000,1.94142115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.133616129E-5,-3.78801727,-12.6521854,1.94142115,0.00000000,0.00000000,1.51543951,0.00000000,0.00000000,0.600000024,1.00000000,-0.00000000
